,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
0,0.01,Alpelisib,cytosolic,-0.0928543795895,0.000164886826732,3098399.0,24,5.54E-02,0,1
1,0.031623,Alpelisib,cytosolic,0.0901194072702,2.04699559531e-06,2902637.0,24,6.88E-04,1,2
2,0.1,Alpelisib,cytosolic,-0.172491506224,6.22012281079e-18,2522359.5,24,2.09E-15,2,3
3,0.31623,Alpelisib,cytosolic,0.00584557164063,0.368473107029,2807351.5,24,1,3,4
4,1.0,Alpelisib,cytosolic,-0.0763427500928,9.22357199137e-05,2391922.0,24,3.10E-02,4,5
5,3.1623,Alpelisib,cytosolic,-0.28971748652,1.66552607847e-41,1543471.5,24,5.60E-39,5,6
6,10.0,Alpelisib,cytosolic,-0.213324957038,5.54836223497e-25,1831633.5,24,1.86E-22,6,7
7,0.01,Alpelisib,cytosolic,-0.445409034127,0.0,24652420.5,48,0.00E+00,7,8
8,0.031623,Alpelisib,cytosolic,0.226646625325,1.1813985421e-72,29896076.5,48,3.97E-70,8,9
9,0.1,Alpelisib,cytosolic,-0.444271189226,0.0,22013611.0,48,0.00E+00,9,10
10,0.31623,Alpelisib,cytosolic,0.365527449027,2.96841564659e-151,20335286.5,48,9.97E-149,10,11
11,1.0,Alpelisib,cytosolic,0.350621488266,1.50304113853e-132,15405449.0,48,5.05E-130,11,12
12,3.1623,Alpelisib,cytosolic,0.631622262238,1.04839499449e-268,8182840.5,48,3.52E-266,12,13
13,10.0,Alpelisib,cytosolic,0.138204483195,1.96563882765e-05,9178485.0,48,6.60E-03,13,14
14,0.01,Alpelisib,cytosolic,-0.110133344999,5.59290845946e-93,325490934.0,72,1.88E-90,14,15
15,0.031623,Alpelisib,cytosolic,-0.363317294958,0.0,197626581.5,72,0.00E+00,15,16
16,0.1,Alpelisib,cytosolic,-0.51034445396,0.0,156450183.5,72,0.00E+00,16,17
17,0.31623,Alpelisib,cytosolic,-0.481096165382,0.0,150296765.5,72,0.00E+00,17,18
18,1.0,Alpelisib,cytosolic,-0.161308553565,2.6190411869e-99,195702979.0,72,8.80E-97,18,19
19,3.1623,Alpelisib,cytosolic,-0.0257564328176,0.000500181570977,179144716.0,72,1.68E-01,19,20
20,10.0,Alpelisib,cytosolic,0.219946948564,1.01166351245e-52,51325622.0,72,3.40E-50,20,21
21,0.01,Dasatinib,cytosolic,0.163851083854,2.49469625719e-21,3192742.5,24,8.38E-19,0,1
22,0.031623,Dasatinib,cytosolic,-3.78871471232,0.0,1587639.5,24,0.00E+00,1,2
23,0.1,Dasatinib,cytosolic,0.378177848063,4.92465056833e-24,1332160.5,24,1.65E-21,2,3
24,0.31623,Dasatinib,cytosolic,0.890809348177,2.43706632849e-123,724585.0,24,8.19E-121,3,4
25,1.0,Dasatinib,cytosolic,0.69592560492,2.61066332693e-33,522378.5,24,8.77E-31,4,5
26,3.1623,Dasatinib,cytosolic,1.08330854275,9.15235707925e-94,354803.0,24,3.08E-91,5,6
27,10.0,Dasatinib,cytosolic,0.902451157352,2.82072052789e-26,365331.0,24,9.48E-24,6,7
28,0.01,Dasatinib,cytosolic,0.112537839979,5.98673066127e-25,33689167.0,48,2.01E-22,7,8
29,0.031623,Dasatinib,cytosolic,0.321305490752,1.025631837e-121,18743591.5,48,3.45E-119,8,9
30,0.1,Dasatinib,cytosolic,1.49236377059,0.0,1578181.0,48,0.00E+00,9,10
31,0.31623,Dasatinib,cytosolic,0.691293427354,4.42084160597e-104,4292274.0,48,1.49E-101,10,11
32,1.0,Dasatinib,cytosolic,1.45366597214,0.0,743661.5,48,0.00E+00,11,12
33,3.1623,Dasatinib,cytosolic,2.12678476171,1.27737052277e-222,145284.0,48,4.29E-220,12,13
34,10.0,Dasatinib,cytosolic,0.100347847449,0.185654086871,733621.5,48,1,13,14
35,0.01,Dasatinib,cytosolic,0.105734301075,5.69130472455e-43,196286328.5,72,1.91E-40,14,15
36,0.031623,Dasatinib,cytosolic,0.496535158163,0.0,132273441.5,72,0.00E+00,15,16
37,0.1,Dasatinib,cytosolic,1.67490503466,0.0,19189754.0,72,0.00E+00,16,17
