,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
0,0.01,Alpelisib,nuclear,0.0517124211417,1.67021753894e-07,3008557.0,24,5.61E-05,0,1
1,0.031623,Alpelisib,nuclear,0.0981918791719,1.5347924877e-26,2556049.5,24,5.16E-24,1,2
2,0.1,Alpelisib,nuclear,-0.0612597322654,6.42298578239e-08,2705373.5,24,2.16E-05,2,3
3,0.31623,Alpelisib,nuclear,0.0817021056729,1.00806046678e-20,2324987.5,24,3.39E-18,3,4
4,1.0,Alpelisib,nuclear,0.156721551229,2.94909862857e-49,1829540.5,24,9.91E-47,4,5
5,3.1623,Alpelisib,nuclear,-0.0164134696234,0.000347334212897,2009114.0,24,1.17E-01,5,6
6,10.0,Alpelisib,nuclear,-0.168772793262,2.36351462948e-47,1631358.0,24,7.94E-45,6,7
7,0.01,Alpelisib,nuclear,0.0309612970554,3.01214413818e-17,35554234.5,48,1.01E-14,7,8
8,0.031623,Alpelisib,nuclear,0.0344699502014,6.4601143599e-21,33004239.0,48,2.17E-18,8,9
9,0.1,Alpelisib,nuclear,-0.0164813929305,0.0160370617336,34654547.5,48,1,9,10
10,0.31623,Alpelisib,nuclear,0.0628243538127,1.3864771943e-46,24016110.0,48,4.66E-44,10,11
11,1.0,Alpelisib,nuclear,0.142325032066,6.94014757912e-156,14844785.0,48,2.33E-153,11,12
12,3.1623,Alpelisib,nuclear,0.124070441905,4.27630474916e-82,11728540.0,48,1.44E-79,12,13
13,10.0,Alpelisib,nuclear,-0.0370304763802,1.40501451725e-11,8739830.5,48,4.72E-09,13,14
14,0.01,Alpelisib,nuclear,0.0479396466067,4.90749083802e-140,315998133.0,72,1.65E-137,14,15
15,0.031623,Alpelisib,nuclear,0.105647326852,0.0,223704972.0,72,0.00E+00,15,16
16,0.1,Alpelisib,nuclear,-0.0197988955753,7.25347993105e-06,255702484.5,72,2.44E-03,16,17
17,0.31623,Alpelisib,nuclear,0.00506118031167,0.0182194002387,249797354.5,72,1,17,18
18,1.0,Alpelisib,nuclear,0.0558639447926,5.60158560063e-85,198151083.5,72,1.88E-82,18,19
19,3.1623,Alpelisib,nuclear,0.0341907198065,6.42177944379e-37,166646673.0,72,2.16E-34,19,20
20,10.0,Alpelisib,nuclear,0.0285457228642,0.00492282691899,60810196.5,72,1,20,21
21,0.01,Dasatinib,nuclear,0.0622436558158,3.08931914478e-21,3194195.5,24,1.04E-18,0,1
22,0.031623,Dasatinib,nuclear,-5.61429921878,9.03634212812e-239,2007509.5,24,3.04E-236,1,2
23,0.1,Dasatinib,nuclear,0.495258561392,8.72802806277e-163,630665.0,24,2.93E-160,2,3
24,0.31623,Dasatinib,nuclear,0.436426333997,1.21083045804e-113,763124.0,24,4.07E-111,3,4
25,1.0,Dasatinib,nuclear,0.592934008886,5.53597650824e-58,409977.5,24,1.86E-55,4,5
26,3.1623,Dasatinib,nuclear,0.588171371103,1.93088156343e-105,317225.0,24,6.49E-103,5,6
27,10.0,Dasatinib,nuclear,0.512503956894,4.15831232919e-39,307328.5,24,1.40E-36,6,7
28,0.01,Dasatinib,nuclear,0.0783216875421,2.01255642321e-92,30004874.0,48,6.76E-90,7,8
29,0.031623,Dasatinib,nuclear,0.218702578372,0.0,13617736.5,48,0.00E+00,8,9
30,0.1,Dasatinib,nuclear,0.504348826915,0.0,2045001.5,48,0.00E+00,9,10
31,0.31623,Dasatinib,nuclear,0.514806658204,1.40366911338e-258,2398559.0,48,4.72E-256,10,11
32,1.0,Dasatinib,nuclear,0.747973021298,0.0,437830.0,48,0.00E+00,11,12
33,3.1623,Dasatinib,nuclear,0.797643188174,2.15152872368e-218,174688.0,48,7.23E-216,12,13
34,10.0,Dasatinib,nuclear,0.266294922819,0.0021724688967,641977.5,48,7.30E-01,13,14
35,0.01,Dasatinib,nuclear,0.0875019102664,4.77882547967e-307,161442648.5,72,1.61E-304,14,15
36,0.031623,Dasatinib,nuclear,0.147415929344,0.0,136937329.0,72,0.00E+00,15,16
37,0.1,Dasatinib,nuclear,0.248215245867,0.0,56210865.0,72,0.00E+00,16,17
38,0.31623,Dasatinib,nuclear,0.553566998556,0.0,4338933.5,72,0.00E+00,17,18
39,1.0,Dasatinib,nuclear,0.46447882643,5.3652927934e-177,8333976.0,72,1.80E-174,18,19
40,3.1623,Dasatinib,nuclear,-6.1266404428,1.19056281026e-120,5722832.0,72,4.00E-118,19,20
41,10.0,Dasatinib,nuclear,-6.28104973761,0.0,5865.0,72,0.00E+00,20,21
42,0.01,Etoposide,nuclear,0.1090828483,6.25980424305e-34,2564990.5,24,2.10E-31,0,1
43,0.031623,Etoposide,nuclear,0.0140278873357,0.0151030591834,3578356.5,24,1,1,2
44,0.1,Etoposide,nuclear,0.195299201175,1.45937362835e-68,1773780.5,24,4.90E-66,2,3
45,0.31623,Etoposide,nuclear,-0.127254443401,3.13993877207e-26,2019106.0,24,1.06E-23,3,4
46,1.0,Etoposide,nuclear,0.0538292993614,0.0219195182174,1477801.5,24,1,4,5
47,3.1623,Etoposide,nuclear,-0.0700497342141,2.75164510294e-13,1275703.0,24,9.25E-11,5,6
48,10.0,Etoposide,nuclear,-0.2565537051,2.74029911534e-58,642532.5,24,9.21E-56,6,7
49,0.01,Etoposide,nuclear,0.0742486075835,2.91047353016e-76,27686006.5,48,9.78E-74,7,8
50,0.031623,Etoposide,nuclear,-0.0926934237874,3.79816496716e-100,24964271.5,48,1.28E-97,8,9
51,0.1,Etoposide,nuclear,-0.019261620198,4.9250132598e-08,20340307.0,48,1.65E-05,9,10
52,0.31623,Etoposide,nuclear,-0.305220169575,0.0,6605679.5,48,0.00E+00,10,11
53,1.0,Etoposide,nuclear,-0.450751695909,5.91766181422e-236,1640165.5,48,1.99E-233,11,12
54,3.1623,Etoposide,nuclear,-0.401968245954,4.50809842445e-198,1249654.0,48,1.51E-195,12,13
55,10.0,Etoposide,nuclear,-0.369518524085,2.21681328266e-129,1364881.0,48,7.45E-127,13,14
56,0.01,Etoposide,nuclear,-0.040036529651,2.01503970913e-25,270156157.0,72,6.77E-23,14,15
57,0.031623,Etoposide,nuclear,0.0606326717525,3.17696029784e-156,217160897.5,72,1.07E-153,15,16
58,0.1,Etoposide,nuclear,-0.138288233686,1.34116247807e-309,127781610.0,72,4.51E-307,16,17
59,0.31623,Etoposide,nuclear,-0.230425715033,0.0,43332377.0,72,0.00E+00,17,18
60,1.0,Etoposide,nuclear,-0.181541570646,3.33158730107e-61,13900067.5,72,1.12E-58,18,19
61,3.1623,Etoposide,nuclear,-0.117086868639,3.90017315724e-28,10126801.5,72,1.31E-25,19,20
62,10.0,Etoposide,nuclear,-6.56612201575,0.0,6088017.0,72,0.00E+00,20,21
63,0.001,Neratinib,nuclear,0.150647393646,1.44817502483e-65,2483428.0,24,4.87E-63,0,1
64,0.0032,Neratinib,nuclear,-0.00767759886414,0.29228630156,3924579.5,24,1,1,2
65,0.01,Neratinib,nuclear,0.146665214483,1.21660132902e-27,1923680.5,24,4.09E-25,2,3
66,0.031623,Neratinib,nuclear,0.0244802041753,0.11406547759,2200691.5,24,1,3,4
67,0.1,Neratinib,nuclear,-0.251977509168,5.95962590919e-126,1291091.5,24,2.00E-123,4,5
