,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
0,0.01,Alpelisib,cytosolic,-0.170215636807,1.06841867768e-08,2979011.0,24h,3.58988675701e-06,0,1
1,0.031623,Alpelisib,cytosolic,-0.0685410812439,0.464194488841,3163947.5,24h,1.0,1,2
2,0.1,Alpelisib,cytosolic,-0.230814516791,1.17684919947e-14,2573835.5,24h,3.95421331022e-12,2,3
3,0.31623,Alpelisib,cytosolic,-0.0689587065506,0.306160041233,2798117.5,24h,1.0,3,4
4,1.0,Alpelisib,cytosolic,0.417665719154,3.21304864439e-85,1582295.5,24h,1.07958434451e-82,4,5
5,3.1623,Alpelisib,cytosolic,0.166627578533,1.16715595281e-17,1773611.0,24h,3.92164400144e-15,5,6
6,10.0,Alpelisib,cytosolic,-0.163226497871,6.64776356635e-08,2072034.5,24h,2.23364855829e-05,6,7
7,0.01,Alpelisib,cytosolic,-0.101669460842,1.29733608934e-19,35323772.5,48h,4.35904926019e-17,7,8
8,0.031623,Alpelisib,cytosolic,-0.0655915730456,1.2268803544e-09,34201738.0,48h,4.1223179908e-07,8,9
9,0.1,Alpelisib,cytosolic,-0.0601437277522,1.01045638337e-09,33296311.0,48h,3.39513344812e-07,9,10
10,0.31623,Alpelisib,cytosolic,-0.0628926761055,4.02376403359e-06,27057054.0,48h,0.00135198471529,10,11
11,1.0,Alpelisib,cytosolic,0.0696793018324,4.75214089202e-14,19945861.5,48h,1.59671933972e-11,11,12
12,3.1623,Alpelisib,cytosolic,0.185459011953,2.82066907346e-20,13967419.0,48h,9.47744808684e-18,12,13
13,10.0,Alpelisib,cytosolic,0.261860674762,6.72690521059e-15,8559652.5,48h,2.26024015076e-12,13,14
14,0.01,Alpelisib,cytosolic,0.317485389609,2.34710086503e-280,294800809.5,72h,7.88625890649e-278,14,15
15,0.031623,Alpelisib,cytosolic,0.0394990939303,7.42327752281e-24,272321756.5,72h,2.49422124766e-21,15,16
16,0.1,Alpelisib,cytosolic,-0.415676242193,3.78237009385e-298,202269374.0,72h,1.27087635153e-295,16,17
17,0.31623,Alpelisib,cytosolic,-0.176876070889,2.8294136315e-41,231627266.5,72h,9.50682980184e-39,17,18
18,1.0,Alpelisib,cytosolic,-0.146661198836,1.66223199292e-17,214863301.0,72h,5.58509949622e-15,18,19
19,3.1623,Alpelisib,cytosolic,-0.329593626395,5.51594299227e-125,151793122.0,72h,1.8533568454e-122,19,20
20,10.0,Alpelisib,cytosolic,0.203486204495,5.2568698098e-38,53125863.5,72h,1.76630825609e-35,20,21
21,0.01,Dasatinib,cytosolic,0.297506129242,4.1622916988e-46,2882918.0,24h,1.3985300108e-43,21,22
22,0.031623,Dasatinib,cytosolic,-0.702769735221,1.49194980697e-109,2759319.5,24h,5.01295135143e-107,22,23
23,0.1,Dasatinib,cytosolic,1.27290189202,2.72867006036e-227,425743.0,24h,9.16833140281e-225,23,24
24,0.31623,Dasatinib,cytosolic,1.42096455805,3.06858747316e-222,396429.0,24h,1.03104539098e-219,24,25
25,1.0,Dasatinib,cytosolic,1.67291022357,2.04005937623e-145,141759.0,24h,6.85459950414e-143,25,26
26,3.1623,Dasatinib,cytosolic,1.64656444029,5.50378087283e-155,177473.0,24h,1.84927037327e-152,26,27
27,10.0,Dasatinib,cytosolic,1.69613092055,3.09647308018e-104,106488.0,24h,1.04041495494e-101,27,28
28,0.01,Dasatinib,cytosolic,0.479025943321,3.41872035499e-193,26626296.5,48h,1.14869003928e-190,28,29
29,0.031623,Dasatinib,cytosolic,0.639532220954,1.09637663747e-248,15765570.0,48h,3.6838255019e-246,29,30
30,0.1,Dasatinib,cytosolic,1.05620273707,0.0,5421331.0,48h,0.0,30,31
31,0.31623,Dasatinib,cytosolic,1.47033751873,0.0,1877118.0,48h,0.0,31,32
32,1.0,Dasatinib,cytosolic,1.96111203465,0.0,672785.0,48h,0.0,32,33
