,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
136,0.01,Trametinib,nuclear,0.314808624999,7.15803499842e-24,7803313.5,48,2.41E-21,10,11
137,0.031623,Trametinib,nuclear,0.613394009567,1.57972727859e-57,5613189.0,48,5.31E-55,11,12
138,0.1,Trametinib,nuclear,0.708325817499,4.18063634899e-104,5929082.5,48,1.40E-101,12,13
139,0.31623,Trametinib,nuclear,0.771509653621,3.18358831101e-118,4313018.5,48,1.07E-115,13,14
140,0.0003,Trametinib,nuclear,-0.132830888493,3.93453003895e-80,248480053.0,72,1.32E-77,14,15
141,0.001,Trametinib,nuclear,-0.131235027777,6.44306594257e-52,200256568.0,72,2.16E-49,15,16
142,0.0031623,Trametinib,nuclear,0.670886934074,0.0,33875759.5,72,0.00E+00,16,17
143,0.01,Trametinib,nuclear,0.778809524012,1.9267676081e-267,22661294.0,72,6.47E-265,17,18
144,0.031623,Trametinib,nuclear,-4.29613954252,0.0,20106577.0,72,0.00E+00,18,19
145,0.1,Trametinib,nuclear,1.03014387937,1.88508616854e-198,11367302.0,72,6.33E-196,19,20
146,0.31623,Trametinib,nuclear,1.0273948942,4.32356992954e-218,15659409.5,72,1.45E-215,20,21
147,0.01,Vorinostat,nuclear,-0.282183409366,3.68266041234e-16,2463766.0,24,1.24E-13,0,1
148,0.031623,Vorinostat,nuclear,-0.143869128531,5.74041233774e-05,3133818.5,24,1.93E-02,1,2
149,0.1,Vorinostat,nuclear,-0.0383312873579,0.0165068485163,2784826.0,24,1,2,3
150,0.31623,Vorinostat,nuclear,-0.349442433995,8.67883432113e-18,1893030.5,24,2.92E-15,3,4
151,1.0,Vorinostat,nuclear,-1.01264750599,1.33847629872e-148,1366360.0,24,4.50E-146,4,5
152,3.1623,Vorinostat,nuclear,-0.730407687967,3.05900145326e-82,1436631.0,24,1.03E-79,5,6
153,10.0,Vorinostat,nuclear,-0.320546479142,2.08694781659e-24,1341949.0,24,7.01E-22,6,7
154,0.01,Vorinostat,nuclear,-0.0950855637186,9.50878979327e-07,33689888.5,48,3.19E-04,7,8
155,0.031623,Vorinostat,nuclear,-0.284936310775,2.96952874697e-37,32179874.5,48,9.98E-35,8,9
156,0.1,Vorinostat,nuclear,-0.244279655351,3.64906500097e-41,28521286.0,48,1.23E-38,9,10
157,0.31623,Vorinostat,nuclear,-0.21794068345,1.71957112479e-24,22335900.5,48,5.78E-22,10,11
158,1.0,Vorinostat,nuclear,-0.373597404232,2.36050499025e-41,12838721.0,48,7.93E-39,11,12
159,3.1623,Vorinostat,nuclear,-0.41826008407,7.24145321074e-34,6049996.5,48,2.43E-31,12,13
160,10.0,Vorinostat,nuclear,0.534801853736,1.0585911347e-44,3299036.0,48,3.56E-42,13,14
161,0.01,Vorinostat,nuclear,-0.0297449369207,0.00765252131415,316649804.0,72,1,14,15
162,0.031623,Vorinostat,nuclear,0.0792571607336,3.43809190325e-29,318247963.5,72,1.16E-26,15,16
163,0.1,Vorinostat,nuclear,-0.117897108834,1.49429144073e-77,248946924.5,72,5.02E-75,16,17
164,0.31623,Vorinostat,nuclear,-0.011994676723,0.0618195532527,215518962.5,72,1,17,18
165,1.0,Vorinostat,nuclear,0.515483000828,0.0,48113397.5,72,0.00E+00,18,19
166,3.1623,Vorinostat,nuclear,0.175666039586,0.000601786282809,16912408.0,72,2.02E-01,19,20
167,10.0,Vorinostat,nuclear,-4.30613002665,0.0,21695080.0,72,0.00E+00,20,21
