,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
0,0.01,Alpelisib,nuclear,-0.00123669053479,0.217924162782,3265407.5,24,1,0,1
1,0.031623,Alpelisib,nuclear,0.0240525338999,0.000470704090739,2977794.5,24,1.58E-01,1,2
2,0.1,Alpelisib,nuclear,-0.0908158558914,7.90380329607e-22,2467434.0,24,2.66E-19,2,3
3,0.31623,Alpelisib,nuclear,0.0230505392167,0.011976446725,2703482.0,24,1,3,4
4,1.0,Alpelisib,nuclear,0.10613131307,2.10692594019e-17,2152572.0,24,7.08E-15,4,5
5,3.1623,Alpelisib,nuclear,0.093783082063,6.05822667591e-14,1822726.0,24,2.04E-11,5,6
6,10.0,Alpelisib,nuclear,-0.250213845958,4.20650538836e-117,1217871.0,24,1.41E-114,6,7
7,0.01,Alpelisib,nuclear,-0.0407497872201,3.49956561693e-24,34917793.5,48,1.18E-21,7,8
8,0.031623,Alpelisib,nuclear,0.00720175206638,0.0586268407812,35776543.5,48,1,8,9
9,0.1,Alpelisib,nuclear,-0.0349827917182,7.37071976725e-15,32699222.0,48,2.48E-12,9,10
10,0.31623,Alpelisib,nuclear,0.00933271470168,0.0659284356426,27972811.5,48,1,10,11
11,1.0,Alpelisib,nuclear,0.0487327438766,3.02282909186e-11,20187242.0,48,1.02E-08,11,12
12,3.1623,Alpelisib,nuclear,0.0669317617562,3.56258447472e-17,14147786.5,48,1.20E-14,12,13
13,10.0,Alpelisib,nuclear,-0.0690971468707,3.58556392643e-28,8000861.5,48,1.20E-25,13,14
14,0.01,Alpelisib,nuclear,0.0101261490839,3.45445490055e-15,350766406.0,72,1.16E-12,14,15
15,0.031623,Alpelisib,nuclear,0.0343570001469,3.81238351637e-61,261105523.0,72,1.28E-58,15,16
16,0.1,Alpelisib,nuclear,-0.0124032397403,1.19035017647e-08,253657561.0,72,4.00E-06,16,17
17,0.31623,Alpelisib,nuclear,0.0349424488846,2.70054846573e-34,233634919.5,72,9.07E-32,17,18
18,1.0,Alpelisib,nuclear,0.00215210390693,0.359128475238,227058325.5,72,1,18,19
19,3.1623,Alpelisib,nuclear,-0.0291149854369,4.78658657902e-23,170420370.5,72,1.61E-20,19,20
20,10.0,Alpelisib,nuclear,0.0589754616182,3.20809891666e-18,56280747.0,72,1.08E-15,20,21
21,0.01,Dasatinib,nuclear,0.0287458595398,8.40414006747e-06,3522494.5,24,2.82E-03,0,1
22,0.031623,Dasatinib,nuclear,-0.277097652432,4.86194438852e-121,2678439.5,24,1.63E-118,1,2
23,0.1,Dasatinib,nuclear,0.408960202174,5.57657575952e-189,543233.0,24,1.87E-186,2,3
24,0.31623,Dasatinib,nuclear,0.457127034065,2.09916752795e-199,464242.0,24,7.05E-197,3,4
25,1.0,Dasatinib,nuclear,0.653617047916,2.88688401876e-163,98562.0,24,9.70E-161,4,5
26,3.1623,Dasatinib,nuclear,0.548639432785,1.57581367561e-150,189013.0,24,5.29E-148,5,6
27,10.0,Dasatinib,nuclear,0.666638857111,1.5269472479e-122,63076.0,24,5.13E-120,6,7
28,0.01,Dasatinib,nuclear,0.076469619039,1.98368366173e-69,31019613.5,48,6.67E-67,7,8
29,0.031623,Dasatinib,nuclear,0.230426273791,0.0,14211389.5,48,0.00E+00,8,9
30,0.1,Dasatinib,nuclear,0.430376200916,0.0,3853204.0,48,0.00E+00,9,10
31,0.31623,Dasatinib,nuclear,0.575041701965,0.0,1436963.5,48,0.00E+00,10,11
32,1.0,Dasatinib,nuclear,0.73290368018,0.0,542896.0,48,0.00E+00,11,12
33,3.1623,Dasatinib,nuclear,0.832868216387,5.84593993454e-205,270110.0,48,1.96E-202,12,13
34,10.0,Dasatinib,nuclear,0.804666708863,8.71674930572e-48,97947.0,48,2.93E-45,13,14
35,0.01,Dasatinib,nuclear,0.0711683562192,8.7519411274e-156,177397476.0,72,2.94E-153,14,15
36,0.031623,Dasatinib,nuclear,0.10636334254,0.0,162201640.0,72,0.00E+00,15,16
37,0.1,Dasatinib,nuclear,0.121527089097,1.32460199028e-29,83636567.5,72,4.45E-27,16,17
38,0.31623,Dasatinib,nuclear,0.5444332502,0.0,6155479.5,72,0.00E+00,17,18
39,1.0,Dasatinib,nuclear,0.603736051635,1.29878308502e-229,6664077.5,72,4.36E-227,18,19
40,3.1623,Dasatinib,nuclear,-6.37334704353,1.75789342442e-132,5330538.0,72,5.91E-130,19,20
41,10.0,Dasatinib,nuclear,-6.39612266838,0.0,1433396.0,72,0.00E+00,20,21
42,0.01,Etoposide,nuclear,0.0435259072435,3.62402987446e-05,3044315.5,24,1.22E-02,0,1
43,0.031623,Etoposide,nuclear,0.0263738592974,0.00139054161782,3525890.5,24,4.67E-01,1,2
44,0.1,Etoposide,nuclear,0.137596708349,5.36310184138e-31,2085779.0,24,1.80E-28,2,3
45,0.31623,Etoposide,nuclear,-0.160723170907,4.64387927358e-54,1769085.5,24,1.56E-51,3,4
46,1.0,Etoposide,nuclear,0.0197802703906,0.260036978543,1530568.5,24,1,4,5
47,3.1623,Etoposide,nuclear,-0.0800757736617,6.25769351264e-19,1214327.5,24,2.10E-16,5,6
48,10.0,Etoposide,nuclear,-0.228493077911,8.4138787652e-57,649574.0,24,2.83E-54,6,7
49,0.01,Etoposide,nuclear,0.012654126372,0.00976677571497,33232295.0,48,1,7,8
