,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
0,0.01,Alpelisib,nuclear,-0.00478279097806,0.0454778828279,3211283.0,24,1,0,1
1,0.031623,Alpelisib,nuclear,0.0402849218299,6.23651962886e-09,2839773.5,24,2.10E-06,1,2
2,0.1,Alpelisib,nuclear,-0.0442190346099,2.76738463896e-06,2746684.0,24,9.30E-04,2,3
3,0.31623,Alpelisib,nuclear,0.0095684059981,0.237782961276,2786947.5,24,1,3,4
4,1.0,Alpelisib,nuclear,0.0932974768126,5.77385173985e-17,2158680.0,24,1.94E-14,4,5
5,3.1623,Alpelisib,nuclear,0.0525157473219,9.05107587854e-05,1992788.0,24,3.04E-02,5,6
6,10.0,Alpelisib,nuclear,-0.219950580299,3.83824182996e-99,1308244.5,24,1.29E-96,6,7
7,0.01,Alpelisib,nuclear,-0.0126158789774,8.73948583248e-07,36886646.0,48,2.94E-04,7,8
8,0.031623,Alpelisib,nuclear,0.0117908570826,0.101352880168,35881286.5,48,1,8,9
9,0.1,Alpelisib,nuclear,0.00210023981324,0.241371430986,35162776.0,48,1,9,10
10,0.31623,Alpelisib,nuclear,0.0125147500874,0.161422728985,28133286.0,48,1,10,11
11,1.0,Alpelisib,nuclear,0.0371107401026,1.67492199692e-06,20692532.5,48,5.63E-04,11,12
12,3.1623,Alpelisib,nuclear,0.0506016440037,5.74175983411e-09,14738017.5,48,1.93E-06,12,13
13,10.0,Alpelisib,nuclear,-0.0325012890767,1.32306077301e-13,8626908.5,48,4.45E-11,13,14
14,0.01,Alpelisib,nuclear,0.015909047475,1.02956479741e-29,343815639.0,72,3.46E-27,14,15
15,0.031623,Alpelisib,nuclear,0.0915347126669,0.0,221049767.0,72,0.00E+00,15,16
16,0.1,Alpelisib,nuclear,0.0514160135967,2.14557771958e-74,232927668.5,72,7.21E-72,16,17
17,0.31623,Alpelisib,nuclear,0.0537640545426,1.19311017727e-92,220420156.0,72,4.01E-90,17,18
18,1.0,Alpelisib,nuclear,0.0335414045194,2.36388909787e-36,208667894.0,72,7.94E-34,18,19
19,3.1623,Alpelisib,nuclear,-0.0152306784807,3.33032998788e-05,178212024.5,72,1.12E-02,19,20
20,10.0,Alpelisib,nuclear,0.118403660282,1.00709651656e-81,48421296.0,72,3.38E-79,20,21
21,0.01,Dasatinib,nuclear,0.0205399529936,0.000100630235112,3560348.0,24,3.38E-02,0,1
22,0.031623,Dasatinib,nuclear,-0.223792769543,8.10296526902e-91,2901118.5,24,2.72E-88,1,2
23,0.1,Dasatinib,nuclear,0.416853560482,2.61614601129e-211,473436.5,24,8.79E-209,2,3
24,0.31623,Dasatinib,nuclear,0.469369447971,5.1294079809e-218,408695.5,24,1.72E-215,3,4
25,1.0,Dasatinib,nuclear,0.640291178624,2.51174831881e-166,91400.0,24,8.44E-164,4,5
26,3.1623,Dasatinib,nuclear,0.566787797799,2.28608969038e-163,156217.0,24,7.68E-161,5,6
27,10.0,Dasatinib,nuclear,0.719499889878,2.29378237413e-134,36775.0,24,7.71E-132,6,7
28,0.01,Dasatinib,nuclear,0.0832169953259,3.02552800115e-81,30479688.5,48,1.02E-78,7,8
29,0.031623,Dasatinib,nuclear,0.260927983752,0.0,12395702.5,48,0.00E+00,8,9
30,0.1,Dasatinib,nuclear,0.380421062496,0.0,4464444.0,48,0.00E+00,9,10
31,0.31623,Dasatinib,nuclear,0.614240834178,0.0,1065265.5,48,0.00E+00,10,11
32,1.0,Dasatinib,nuclear,0.700754999237,0.0,549229.5,48,0.00E+00,11,12
33,3.1623,Dasatinib,nuclear,0.86815551239,1.87842483414e-217,181274.0,48,6.31E-215,12,13
34,10.0,Dasatinib,nuclear,0.844135223084,3.44005815766e-52,66056.0,48,1.16E-49,13,14
35,0.01,Dasatinib,nuclear,0.0971080544996,3.43398581255e-262,165648826.0,72,1.15E-259,14,15
36,0.031623,Dasatinib,nuclear,0.0927465900253,4.01022356353e-295,172283897.0,72,1.35E-292,15,16
37,0.1,Dasatinib,nuclear,-0.082035139703,7.14142874734e-39,82012518.0,72,2.40E-36,16,17
38,0.31623,Dasatinib,nuclear,0.588271548687,0.0,5731004.0,72,0.00E+00,17,18
39,1.0,Dasatinib,nuclear,0.613015021118,7.82889731668e-200,7582107.0,72,2.63E-197,18,19
40,3.1623,Dasatinib,nuclear,-6.43499210732,1.25742697383e-123,5622371.0,72,4.22E-121,19,20
41,10.0,Dasatinib,nuclear,-6.4587648217,0.0,1987195.0,72,0.00E+00,20,21
42,0.01,Etoposide,nuclear,0.0373631022571,0.000720857928825,3090478.0,24,2.42E-01,0,1
43,0.031623,Etoposide,nuclear,-0.0292210611392,0.000900981759071,3517601.5,24,3.03E-01,1,2
44,0.1,Etoposide,nuclear,0.149356664458,1.70585290172e-37,2021446.5,24,5.73E-35,2,3
45,0.31623,Etoposide,nuclear,-0.138311235216,1.73870642369e-40,1879511.5,24,5.84E-38,3,4
46,1.0,Etoposide,nuclear,-0.0194822669725,0.0258171214531,1480472.0,24,1,4,5
47,3.1623,Etoposide,nuclear,-0.0653092421508,2.51734205737e-13,1275238.0,24,8.46E-11,5,6
48,10.0,Etoposide,nuclear,-0.157245969002,8.0768967603e-34,773789.0,24,2.71E-31,6,7
49,0.01,Etoposide,nuclear,0.0103061180325,0.0638906212164,33511963.0,48,1,7,8
50,0.031623,Etoposide,nuclear,-0.0520911857018,1.28774228078e-27,28411163.0,48,4.33E-25,8,9
51,0.1,Etoposide,nuclear,-0.080711426043,5.47297064313e-53,17699397.0,48,1.84E-50,9,10
52,0.31623,Etoposide,nuclear,-0.244633580066,3.68999318925e-280,8549442.0,48,1.24E-277,10,11
53,1.0,Etoposide,nuclear,-0.37520548261,7.43385396659e-186,2133248.0,48,2.50E-183,11,12
54,3.1623,Etoposide,nuclear,-0.372112307441,1.45691961378e-161,1596681.0,48,4.90E-159,12,13
55,10.0,Etoposide,nuclear,-0.326916047508,8.67875517308e-105,1627854.0,48,2.92E-102,13,14
56,0.01,Etoposide,nuclear,0.0159461537798,1.05456254617e-11,276488571.0,72,3.54E-09,14,15
57,0.031623,Etoposide,nuclear,-0.0567912769188,8.59900170933e-60,234045494.5,72,2.89E-57,15,16
58,0.1,Etoposide,nuclear,-0.0744710266102,2.67634689923e-93,150234590.0,72,8.99E-91,16,17
59,0.31623,Etoposide,nuclear,-0.215915848601,0.0,47825372.5,72,0.00E+00,17,18
60,1.0,Etoposide,nuclear,-0.217749001279,6.10681379222e-80,12863666.0,72,2.05E-77,18,19
61,3.1623,Etoposide,nuclear,-0.0458221185656,1.53213786343e-05,12472555.5,72,5.15E-03,19,20
62,10.0,Etoposide,nuclear,-6.44348553567,0.0,12284126.5,72,0.00E+00,20,21
63,0.001,Neratinib,nuclear,0.00295155924575,0.00218105145318,3361995.5,24,7.33E-01,0,1
64,0.0032,Neratinib,nuclear,-0.0623014562175,2.09814912303e-14,3460323.0,24,7.05E-12,1,2
65,0.01,Neratinib,nuclear,0.100763089308,3.50736822126e-14,2090512.0,24,1.18E-11,2,3
66,0.031623,Neratinib,nuclear,0.0524917482846,5.15165122438e-05,2073657.0,24,1.73E-02,3,4
67,0.1,Neratinib,nuclear,-0.205168535681,1.72111104724e-107,1383942.5,24,5.78E-105,4,5
68,0.31623,Neratinib,nuclear,-0.0133651188584,0.00162239631588,2135421.5,24,5.45E-01,5,6
