,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
0,0.01,Alpelisib,nuclear,0.0229520102469,0.00119477600623,3131291.5,24,4.01E-01,0,1
1,0.031623,Alpelisib,nuclear,0.0698828322126,4.88077892729e-11,2794793.5,24,1.64E-08,1,2
2,0.1,Alpelisib,nuclear,-0.060482510581,1.4617044303e-15,2559023.5,24,4.91E-13,2,3
3,0.31623,Alpelisib,nuclear,0.0353602718007,0.00058014089726,2649948.0,24,1.95E-01,3,4
4,1.0,Alpelisib,nuclear,-0.020837196903,0.00573820038014,2454051.0,24,1,4,5
5,3.1623,Alpelisib,nuclear,-0.122543677679,2.62716418834e-48,1491913.5,24,8.83E-46,5,6
6,10.0,Alpelisib,nuclear,-0.0852914484819,1.4878046465e-24,1836253.0,24,5.00E-22,6,7
7,0.01,Alpelisib,nuclear,-0.0108675558767,0.000113514141764,37293231.5,48,3.81E-02,7,8
8,0.031623,Alpelisib,nuclear,0.0675413207142,1.56674881738e-78,29632877.0,48,5.26E-76,8,9
9,0.1,Alpelisib,nuclear,-0.0563707831479,1.41001121066e-59,29686368.5,48,4.74E-57,9,10
10,0.31623,Alpelisib,nuclear,0.065151512663,6.59502736654e-56,23574760.5,48,2.22E-53,10,11
11,1.0,Alpelisib,nuclear,0.0774742015284,2.57844667984e-60,17574222.5,48,8.66E-58,11,12
12,3.1623,Alpelisib,nuclear,0.0542464431034,1.22512476709e-28,13544722.5,48,4.12E-26,12,13
13,10.0,Alpelisib,nuclear,-0.0589891560897,2.41708450792e-27,8030911.0,48,8.12E-25,13,14
14,0.01,Alpelisib,nuclear,0.112741900204,9.49919436844e-156,313203464.0,72,3.19E-153,14,15
15,0.031623,Alpelisib,nuclear,0.0471780935779,1.03254283715e-33,268772153.0,72,3.47E-31,15,16
16,0.1,Alpelisib,nuclear,-0.211694031475,0.0,158995781.0,72,0.00E+00,16,17
17,0.31623,Alpelisib,nuclear,-0.183574099197,0.0,170348764.0,72,0.00E+00,17,18
18,1.0,Alpelisib,nuclear,0.0663797476582,6.89059398878e-38,208249166.0,72,2.32E-35,18,19
19,3.1623,Alpelisib,nuclear,0.0281960850089,1.57627378408e-10,175133219.0,72,5.30E-08,19,20
20,10.0,Alpelisib,nuclear,-0.0210248344257,0.00198610499157,60585992.5,72,6.67E-01,20,21
21,0.01,Dasatinib,nuclear,0.030289908635,5.51200688697e-05,3550696.5,24,1.85E-02,0,1
22,0.031623,Dasatinib,nuclear,-0.208666298678,1.30346936709e-270,1857331.5,24,4.38E-268,1,2
23,0.1,Dasatinib,nuclear,0.142793328122,1.00988861927e-16,1406824.5,24,3.39E-14,2,3
24,0.31623,Dasatinib,nuclear,0.157314049588,1.06316373169e-16,1339021.0,24,3.57E-14,3,4
25,1.0,Dasatinib,nuclear,0.0607769870094,0.000558855213424,764631.5,24,1.88E-01,4,5
26,3.1623,Dasatinib,nuclear,0.293082018675,1.23326674376e-36,589379.5,24,4.14E-34,5,6
27,10.0,Dasatinib,nuclear,-0.110632897615,3.29954003496e-14,436269.5,24,1.11E-11,6,7
28,0.01,Dasatinib,nuclear,0.0056806945833,0.00435186445712,36468533.0,48,1,7,8
29,0.031623,Dasatinib,nuclear,-0.101841483758,2.21289047388e-186,17095348.5,48,7.44E-184,8,9
30,0.1,Dasatinib,nuclear,0.123006181698,1.19378913682e-82,9926214.5,48,4.01E-80,9,10
31,0.31623,Dasatinib,nuclear,-0.0743647496839,6.50354805962e-34,5716575.5,48,2.19E-31,10,11
32,1.0,Dasatinib,nuclear,-0.0138127109535,1.36194534303e-05,5405146.5,48,4.58E-03,11,12
33,3.1623,Dasatinib,nuclear,0.186503242039,2.16494742183e-42,1892228.5,48,7.27E-40,12,13
34,10.0,Dasatinib,nuclear,-0.090613779869,1.09157547962e-09,495399.5,48,3.67E-07,13,14
35,0.01,Dasatinib,nuclear,-0.148007136519,0.0,158858212.0,72,0.00E+00,14,15
36,0.031623,Dasatinib,nuclear,0.31852802211,0.0,157686891.5,72,0.00E+00,15,16
37,0.1,Dasatinib,nuclear,0.365470593265,3.49952322039e-286,60534098.5,72,1.18E-283,16,17
38,0.31623,Dasatinib,nuclear,0.111384412127,1.63830363952e-14,30999929.5,72,5.50E-12,17,18
39,1.0,Dasatinib,nuclear,-0.157144339062,8.43709047766e-47,14203882.0,72,2.83E-44,18,19
40,3.1623,Dasatinib,nuclear,-0.314093669359,2.88998193756e-159,4503426.0,72,9.71E-157,19,20
41,10.0,Dasatinib,nuclear,-0.304456139632,5.20225610016e-184,5498458.5,72,1.75E-181,20,21
42,0.01,Etoposide,nuclear,0.0532164490807,2.53302931615e-11,2890741.5,24,8.51E-09,0,1
43,0.031623,Etoposide,nuclear,0.115298906695,1.15426718533e-39,2880177.5,24,3.88E-37,1,2
44,0.1,Etoposide,nuclear,0.0714368994568,3.03894831013e-16,2265897.0,24,1.02E-13,2,3
45,0.31623,Etoposide,nuclear,0.0220716849252,0.0158746047507,2446249.5,24,1,3,4
46,1.0,Etoposide,nuclear,0.251770017203,5.85903078276e-61,923596.0,24,1.97E-58,4,5
47,3.1623,Etoposide,nuclear,0.232532379269,9.86086130418e-51,979069.5,24,3.31E-48,5,6
48,10.0,Etoposide,nuclear,-0.117689378159,4.18949896555e-27,818129.5,24,1.41E-24,6,7
49,0.01,Etoposide,nuclear,0.0895320969048,3.50112637853e-101,26694914.0,48,1.18E-98,7,8
50,0.031623,Etoposide,nuclear,0.0965280116123,8.47514353605e-133,23874314.5,48,2.85E-130,8,9
51,0.1,Etoposide,nuclear,-0.0489715661946,2.28261882591e-34,18524544.0,48,7.67E-32,9,10
52,0.31623,Etoposide,nuclear,0.129517630429,9.18608365217e-97,11968281.0,48,3.09E-94,10,11
53,1.0,Etoposide,nuclear,0.470161982183,2.05955723176e-220,1786927.0,48,6.92E-218,11,12
54,3.1623,Etoposide,nuclear,0.17911411585,2.31260924636e-67,2747492.0,48,7.77E-65,12,13
55,10.0,Etoposide,nuclear,0.0165890965542,0.307735753254,3891162.0,48,1,13,14
56,0.01,Etoposide,nuclear,-0.0240548808521,2.06951047153e-10,277267389.5,72,6.95E-08,14,15
57,0.031623,Etoposide,nuclear,0.491443161811,0.0,140958261.5,72,0.00E+00,15,16
58,0.1,Etoposide,nuclear,-0.0352823301167,2.51479349216e-16,166407458.0,72,8.45E-14,16,17
59,0.31623,Etoposide,nuclear,0.132081498295,4.69469676979e-34,71498739.0,72,1.58E-31,17,18
60,1.0,Etoposide,nuclear,1.03951789462,1.63060185396e-200,8052012.5,72,5.48E-198,18,19
61,3.1623,Etoposide,nuclear,0.668870737536,3.71028874618e-101,6526986.5,72,1.25E-98,19,20
62,10.0,Etoposide,nuclear,-0.276928780585,0.0,29765638.0,72,0.00E+00,20,21
63,0.001,Neratinib,nuclear,0.0722339491664,4.76493776576e-13,3096982.5,24,1.60E-10,0,1
64,0.0032,Neratinib,nuclear,0.0707303370502,9.92530181862e-14,3473901.0,24,3.33E-11,1,2
65,0.01,Neratinib,nuclear,-0.0508911858744,2.23029029536e-05,2260394.5,24,7.49E-03,2,3
66,0.031623,Neratinib,nuclear,-0.0876972542886,3.15686737201e-23,1790244.5,24,1.06E-20,3,4
67,0.1,Neratinib,nuclear,-0.102664316774,2.08190905767e-48,1756033.5,24,7.00E-46,4,5
68,0.31623,Neratinib,nuclear,-0.129079564282,6.10685767716e-73,1416774.5,24,2.05E-70,5,6
69,1.0,Neratinib,nuclear,-0.172246391987,6.62705606773e-116,1028960.5,24,2.23E-113,6,7
70,0.001,Neratinib,nuclear,0.105115831614,2.89648256634e-149,23426137.0,48,9.73E-147,7,8
71,0.0032,Neratinib,nuclear,-0.0169366080755,7.32764792008e-09,41458588.0,48,2.46E-06,8,9
72,0.01,Neratinib,nuclear,-0.00385064384288,0.386323162878,27618002.0,48,1,9,10
73,0.031623,Neratinib,nuclear,0.0520295031495,1.6744941091e-32,16941443.5,48,5.63E-30,10,11
74,0.1,Neratinib,nuclear,-0.116231391958,7.47118521954e-126,8212028.0,48,2.51E-123,11,12
75,0.31623,Neratinib,nuclear,-0.0652739066521,5.58045534773e-40,5960726.5,48,1.88E-37,12,13
76,1.0,Neratinib,nuclear,-0.130333501955,5.03001080814e-120,3737135.5,48,1.69E-117,13,14
77,0.001,Neratinib,nuclear,0.180510523051,4.01175545681e-296,260934458.5,72,1.35E-293,14,15
78,0.0032,Neratinib,nuclear,0.0516876705936,1.36700783522e-40,350001901.0,72,4.59E-38,15,16
79,0.01,Neratinib,nuclear,0.262621555869,0.0,200581362.0,72,0.00E+00,16,17
80,0.031623,Neratinib,nuclear,0.0810707772648,7.13662516141e-31,172894074.5,72,2.40E-28,17,18
81,0.1,Neratinib,nuclear,0.0968235501587,1.38046783972e-26,81923848.5,72,4.64E-24,18,19
82,0.31623,Neratinib,nuclear,-0.185799747936,2.69699506072e-121,17505083.5,72,9.06E-119,19,20
83,1.0,Neratinib,nuclear,-0.269633592381,8.34343038801e-127,5142696.5,72,2.80E-124,20,21
84,0.0001,Paclitaxel,nuclear,0.0700854518229,9.5889250921e-12,2887009.5,24,3.22E-09,0,1
85,0.00032,Paclitaxel,nuclear,-0.00948500251218,0.00650942101001,2961096.5,24,1,1,2
86,0.001,Paclitaxel,nuclear,-0.0653703171768,1.44041165284e-20,2290567.0,24,4.84E-18,2,3
87,0.0031623,Paclitaxel,nuclear,0.025163273085,0.00101548359841,2212002.0,24,3.41E-01,3,4
88,0.01,Paclitaxel,nuclear,0.0323499037587,0.00508364375978,1326394.5,24,1,4,5
89,0.031623,Paclitaxel,nuclear,-0.228103681167,0.0,1325306.5,24,0.00E+00,5,6
90,0.1,Paclitaxel,nuclear,-0.18305200692,1.04216936431e-38,312745.0,24,3.50E-36,6,7
91,0.0001,Paclitaxel,nuclear,-0.0216123721426,7.655423702e-07,29027053.5,48,2.57E-04,7,8
92,0.00032,Paclitaxel,nuclear,-0.0116281892205,0.000381383608705,32968235.0,48,1.28E-01,8,9
93,0.001,Paclitaxel,nuclear,-0.0153193284573,0.00229207105292,22010944.5,48,7.70E-01,9,10
94,0.0031623,Paclitaxel,nuclear,0.117451147948,1.52242300618e-51,6828319.5,48,5.12E-49,10,11
95,0.01,Paclitaxel,nuclear,0.152879298021,1.73194526534e-40,2693877.5,48,5.82E-38,11,12
96,0.031623,Paclitaxel,nuclear,-0.0557542867145,1.37018197746e-05,1142573.5,48,4.60E-03,12,13
97,0.1,Paclitaxel,nuclear,-0.103278858701,6.34914552601e-09,537092.0,48,2.13E-06,13,14
98,0.0001,Paclitaxel,nuclear,0.0344608764774,4.43382464175e-16,301761213.5,72,1.49E-13,14,15
99,0.00032,Paclitaxel,nuclear,0.0341004711577,1.23452543024e-20,337971530.0,72,4.15E-18,15,16
100,0.001,Paclitaxel,nuclear,0.16763928543,2.55381364199e-104,130868800.0,72,8.58E-102,16,17
101,0.0031623,Paclitaxel,nuclear,0.0870388040512,0.00027638434664,10444996.5,72,9.29E-02,17,18
102,0.01,Paclitaxel,nuclear,-0.264443666598,1.48833666293e-90,7530110.0,72,5.00E-88,18,19
103,0.031623,Paclitaxel,nuclear,-0.293494981109,8.61954928753e-218,9112554.5,72,2.90E-215,19,20
104,0.1,Paclitaxel,nuclear,-0.317632219541,4.37110227584e-255,6821046.5,72,1.47E-252,20,21
105,0.01,Palbociclib,nuclear,-0.0208151781848,0.00452271091921,2857421.0,24,1,0,1
106,0.031623,Palbociclib,nuclear,0.0816905275449,9.39075781598e-18,2975605.0,24,3.16E-15,1,2
107,0.1,Palbociclib,nuclear,0.405303427389,3.05091009401e-96,1485040.5,24,1.03E-93,2,3
108,0.31623,Palbociclib,nuclear,0.483705050588,9.06723476345e-165,1295715.5,24,3.05E-162,3,4
109,1.0,Palbociclib,nuclear,0.187304913686,9.9456906764e-28,1371211.0,24,3.34E-25,4,5
110,3.1623,Palbociclib,nuclear,0.643283460258,2.32932940572e-184,873890.0,24,7.83E-182,5,6
111,10.0,Palbociclib,nuclear,0.619917516145,5.4707417676e-237,932226.5,24,1.84E-234,6,7
112,0.01,Palbociclib,nuclear,0.00485262575645,0.0560601819532,36904136.0,48,1,7,8
113,0.031623,Palbociclib,nuclear,0.0755101422578,4.83525725135e-92,27967171.5,48,1.62E-89,8,9
114,0.1,Palbociclib,nuclear,0.0738208735411,5.38808323026e-83,22673514.5,48,1.81E-80,9,10
115,0.31623,Palbociclib,nuclear,0.0300271297117,2.98260586421e-21,26784222.5,48,1.00E-18,10,11
116,1.0,Palbociclib,nuclear,0.0238806188053,1.53549416542e-09,14455407.5,48,5.16E-07,11,12
117,3.1623,Palbociclib,nuclear,0.568444015065,0.0,3998999.0,48,0.00E+00,12,13
118,10.0,Palbociclib,nuclear,0.681594149892,0.0,2935156.5,48,0.00E+00,13,14
119,0.01,Palbociclib,nuclear,-0.143765079027,4.56110544015e-301,209447913.0,72,1.53E-298,14,15
120,0.031623,Palbociclib,nuclear,0.10238883472,1.82507757436e-143,315445508.0,72,6.13E-141,15,16
121,0.1,Palbociclib,nuclear,0.319303164401,0.0,171959424.5,72,0.00E+00,16,17
122,0.31623,Palbociclib,nuclear,0.245243268337,3.28643667106e-308,152869581.5,72,1.10E-305,17,18
123,1.0,Palbociclib,nuclear,0.722842071778,0.0,67182496.5,72,0.00E+00,18,19
124,3.1623,Palbociclib,nuclear,0.927062896837,0.0,36475207.5,72,0.00E+00,19,20
125,10.0,Palbociclib,nuclear,0.254467502352,4.82088649361e-90,45899204.5,72,1.62E-87,20,21
126,0.0003,Trametinib,nuclear,-0.0293261829488,1.16391464757e-05,2856401.0,24,3.91E-03,0,1
127,0.001,Trametinib,nuclear,0.0842518005548,1.85272079586e-13,2687865.0,24,6.23E-11,1,2
128,0.0031623,Trametinib,nuclear,0.0993950302986,8.42268715348e-17,2546444.0,24,2.83E-14,2,3
129,0.01,Trametinib,nuclear,-0.0378253109666,4.2478734143e-11,2253142.0,24,1.43E-08,3,4
130,0.031623,Trametinib,nuclear,-0.151275016015,1.82001487243e-102,1555995.5,24,6.12E-100,4,5
131,0.1,Trametinib,nuclear,-0.0704023498388,1.04051476232e-26,1780107.0,24,3.50E-24,5,6
132,0.31623,Trametinib,nuclear,-0.0160977185269,0.000414511118002,2613001.5,24,1.39E-01,6,7
133,0.0003,Trametinib,nuclear,-0.0693265887488,3.54643467327e-105,26006517.5,48,1.19E-102,7,8
134,0.001,Trametinib,nuclear,-0.0706658627061,3.19406067955e-75,20270445.0,48,1.07E-72,8,9
135,0.0031623,Trametinib,nuclear,-0.0239353950554,0.000541144098606,16327669.0,48,1.82E-01,9,10
136,0.01,Trametinib,nuclear,-0.0130418588397,0.00151824482455,8991113.5,48,5.10E-01,10,11
137,0.031623,Trametinib,nuclear,-0.119409693959,1.03775818897e-105,4705024.5,48,3.49E-103,11,12
138,0.1,Trametinib,nuclear,-0.0945992601475,4.30852541558e-85,6289344.5,48,1.45E-82,12,13
139,0.31623,Trametinib,nuclear,-0.0862290771652,7.51851928747e-51,5552334.5,48,2.53E-48,13,14
140,0.0003,Trametinib,nuclear,0.264390081635,0.0,200660310.5,72,0.00E+00,14,15
141,0.001,Trametinib,nuclear,0.126319646073,7.04613938143e-76,195360665.5,72,2.37E-73,15,16
142,0.0031623,Trametinib,nuclear,0.167030869647,4.04122623939e-38,62306336.0,72,1.36E-35,16,17
143,0.01,Trametinib,nuclear,0.0780659222249,0.00106669126183,42645299.0,72,3.58E-01,17,18
144,0.031623,Trametinib,nuclear,-0.308035295259,0.0,17451326.5,72,0.00E+00,18,19
145,0.1,Trametinib,nuclear,-0.16770960439,1.03081387819e-69,17224642.0,72,3.46E-67,19,20
146,0.31623,Trametinib,nuclear,-0.0612643539669,3.29638770368e-27,26724386.5,72,1.11E-24,20,21
147,0.01,Vorinostat,nuclear,-0.0867657960477,4.27775645988e-36,2220587.0,24,1.44E-33,0,1
148,0.031623,Vorinostat,nuclear,0.104317480161,3.24977680124e-23,2774048.0,24,1.09E-20,1,2
149,0.1,Vorinostat,nuclear,0.053019814259,4.42488015548e-08,2608212.5,24,1.49E-05,2,3
150,0.31623,Vorinostat,nuclear,-0.110047193338,2.16442203275e-33,1726466.5,24,7.27E-31,3,4
151,1.0,Vorinostat,nuclear,0.283617004751,1.36936018135e-63,1851986.0,24,4.60E-61,4,5
152,3.1623,Vorinostat,nuclear,0.366323213906,3.43399756376e-84,1425302.5,24,1.15E-81,5,6
153,10.0,Vorinostat,nuclear,0.178709679763,3.96597397359e-24,1344542.5,24,1.33E-21,6,7
154,0.01,Vorinostat,nuclear,-0.0423269830007,4.50492841089e-51,30088432.0,48,1.51E-48,7,8
155,0.031623,Vorinostat,nuclear,0.00252253219156,0.0974884084989,36291583.5,48,1,8,9
156,0.1,Vorinostat,nuclear,0.014535867974,1.77074679322e-08,31185157.5,48,5.95E-06,9,10
157,0.31623,Vorinostat,nuclear,-0.0402975213581,8.39109141072e-27,22189226.0,48,2.82E-24,10,11
158,1.0,Vorinostat,nuclear,0.114126095042,1.04908501211e-87,11416349.5,48,3.52E-85,11,12
159,3.1623,Vorinostat,nuclear,0.380231539217,2.48640096665e-210,3164284.0,48,8.35E-208,12,13
160,10.0,Vorinostat,nuclear,0.16296596153,8.59129954162e-48,3239121.0,48,2.89E-45,13,14
161,0.01,Vorinostat,nuclear,0.121140593109,2.55863875968e-170,269773699.5,72,8.60E-168,14,15
162,0.031623,Vorinostat,nuclear,0.0302047354903,3.81442832738e-14,325273788.5,72,1.28E-11,15,16
163,0.1,Vorinostat,nuclear,0.0284174127611,6.31671767558e-14,268043710.0,72,2.12E-11,16,17
164,0.31623,Vorinostat,nuclear,0.123102421902,4.22801334676e-130,182086001.5,72,1.42E-127,17,18
