,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
0,0.01,Alpelisib,cytosolic,-0.0126985728044,0.00141971236667,3134403.0,24,4.77E-01,0,1
1,0.031623,Alpelisib,cytosolic,0.0235946514343,7.77228650367e-09,2841954.0,24,2.61E-06,1,2
2,0.1,Alpelisib,cytosolic,-0.0261982248964,9.42582821291e-10,2664692.0,24,3.17E-07,2,3
3,0.31623,Alpelisib,cytosolic,0.0213362239937,4.48998159743e-07,2560004.5,24,1.51E-04,3,4
4,1.0,Alpelisib,cytosolic,0.0558693727351,2.82195447313e-40,1905068.5,24,9.48E-38,4,5
5,3.1623,Alpelisib,cytosolic,0.0099619739897,0.010534455505,2059369.0,24,1,5,6
6,10.0,Alpelisib,cytosolic,-0.0321955106998,1.17295391034e-09,2038392.5,24,3.94E-07,6,7
7,0.01,Alpelisib,cytosolic,-0.010490719881,1.87331446959e-05,37131259.5,48,6.29E-03,7,8
8,0.031623,Alpelisib,cytosolic,0.00810485646615,0.000634354541479,35183387.5,48,2.13E-01,8,9
9,0.1,Alpelisib,cytosolic,-0.0121290461242,5.81895447996e-07,33696245.5,48,1.96E-04,9,10
10,0.31623,Alpelisib,cytosolic,0.00564383082689,0.00117707455371,27497554.5,48,3.95E-01,10,11
11,1.0,Alpelisib,cytosolic,0.00965187766336,6.31117182459e-06,20767629.5,48,2.12E-03,11,12
12,3.1623,Alpelisib,cytosolic,0.0139561945394,1.76094535995e-07,14875429.0,48,5.92E-05,12,13
13,10.0,Alpelisib,cytosolic,0.000689455301785,0.448522389666,9864911.5,48,1,13,14
14,0.01,Alpelisib,cytosolic,0.0300122793606,1.51476956357e-91,325814662.5,72,5.09E-89,14,15
15,0.031623,Alpelisib,cytosolic,0.0712129926988,0.0,218616702.0,72,0.00E+00,15,16
16,0.1,Alpelisib,cytosolic,-0.0195054535183,2.31986119883e-42,240513023.0,72,7.79E-40,16,17
17,0.31623,Alpelisib,cytosolic,-0.01552882908,8.14111623899e-29,235366750.5,72,2.74E-26,17,18
18,1.0,Alpelisib,cytosolic,0.0130901803089,2.31865567298e-14,216211858.5,72,7.79E-12,18,19
19,3.1623,Alpelisib,cytosolic,0.00474670075578,0.0061842946444,180199473.5,72,1,19,20
20,10.0,Alpelisib,cytosolic,0.044197909679,1.80725702831e-42,52546512.5,72,6.07E-40,20,21
21,0.01,Dasatinib,cytosolic,-0.00662152009822,0.467386843301,3795145.5,24,1,0,1
22,0.031623,Dasatinib,cytosolic,-0.0303152888073,1.62962459643e-17,3720557.0,24,5.48E-15,1,2
23,0.1,Dasatinib,cytosolic,0.174814589874,6.17975211945e-121,786735.5,24,2.08E-118,2,3
24,0.31623,Dasatinib,cytosolic,0.0402121215093,6.18329947742e-15,1359103.5,24,2.08E-12,3,4
25,1.0,Dasatinib,cytosolic,0.115395490153,3.36200816756e-48,450827.5,24,1.13E-45,4,5
26,3.1623,Dasatinib,cytosolic,0.0864420983169,1.17505901968e-25,654024.0,24,3.95E-23,5,6
27,10.0,Dasatinib,cytosolic,0.0561155771305,2.37953613232e-10,465832.0,24,8.00E-08,6,7
28,0.01,Dasatinib,cytosolic,-0.0074424311499,0.0230949984698,36698096.5,48,1,7,8
29,0.031623,Dasatinib,cytosolic,-0.00786335596723,0.000128994938907,24501308.5,48,4.33E-02,8,9
30,0.1,Dasatinib,cytosolic,0.0594827013737,2.4776282947e-65,10380488.0,48,8.32E-63,9,10
31,0.31623,Dasatinib,cytosolic,0.0378086146623,1.21004847691e-18,6215779.0,48,4.07E-16,10,11
32,1.0,Dasatinib,cytosolic,0.0610039586189,4.59261715577e-31,4436186.0,48,1.54E-28,11,12
33,3.1623,Dasatinib,cytosolic,0.122277793096,5.00510658175e-56,1687990.0,48,1.68E-53,12,13
34,10.0,Dasatinib,cytosolic,0.0184811580909,0.16403729954,729691.0,48,1,13,14
35,0.01,Dasatinib,cytosolic,-0.011154566167,3.81129322301e-13,205859230.0,72,1.28E-10,14,15
36,0.031623,Dasatinib,cytosolic,0.0376282756086,9.60766934277e-84,198490198.0,72,3.23E-81,15,16
37,0.1,Dasatinib,cytosolic,0.244057499471,0.0,41602982.0,72,0.00E+00,16,17
38,0.31623,Dasatinib,cytosolic,0.170690488303,2.47841081985e-207,18150351.5,72,8.33E-205,17,18
39,1.0,Dasatinib,cytosolic,0.155899940242,1.10223777238e-104,11115292.5,72,3.70E-102,18,19
40,3.1623,Dasatinib,cytosolic,0.0142535260852,0.00342260556407,12831642.0,72,1,19,20
41,10.0,Dasatinib,cytosolic,0.00148052815224,0.0853100805597,15862460.0,72,1,20,21
42,0.01,Etoposide,cytosolic,0.0187787473786,6.55315464304e-08,2967005.0,24,2.20E-05,0,1
