,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
0,0.01,Alpelisib,cytosolic,-0.000824608932733,0.431038365347,3301375.0,24h,1.0,0,1
1,0.031623,Alpelisib,cytosolic,0.0364650902565,1.14865660113e-11,2782345.5,24h,3.85948617979e-09,1,2
2,0.1,Alpelisib,cytosolic,-0.0182406052219,3.95007528299e-07,2724595.5,24h,0.000132722529508,2,3
3,0.31623,Alpelisib,cytosolic,0.00707847811477,0.173826147858,2774750.0,24h,1.0,3,4
4,1.0,Alpelisib,cytosolic,0.0280771861089,1.230367371e-05,2367359.0,24h,0.00413403436656,4,5
5,3.1623,Alpelisib,cytosolic,-0.0371216027033,1.46068229616e-12,1842831.5,24h,4.90789251511e-10,5,6
6,10.0,Alpelisib,cytosolic,-0.0433988884532,8.97429436794e-20,1891044.5,24h,3.01536290763e-17,6,7
7,0.01,Alpelisib,cytosolic,-0.0135979836149,8.56040038344e-09,36567592.0,48h,2.87629452884e-06,7,8
8,0.031623,Alpelisib,cytosolic,0.0297538302976,1.38867257764e-30,32242744.5,48h,4.66593986089e-28,8,9
9,0.1,Alpelisib,cytosolic,-0.0246624388187,3.82313360343e-25,31781760.0,48h,1.28457289075e-22,9,10
10,0.31623,Alpelisib,cytosolic,0.029868541248,1.23198134315e-29,24957223.0,48h,4.139457313e-27,10,11
11,1.0,Alpelisib,cytosolic,0.0440873807085,1.36047990453e-41,18342495.5,48h,4.57121247922e-39,11,12
12,3.1623,Alpelisib,cytosolic,0.0325861601441,2.12788470521e-14,14325011.0,48h,7.1496926095e-12,12,13
13,10.0,Alpelisib,cytosolic,-0.0280586606096,4.56771349557e-11,8770098.5,48h,1.53475173451e-08,13,14
14,0.01,Alpelisib,cytosolic,0.0434072666543,6.48057053692e-87,326879194.5,72h,2.17747170041e-84,14,15
15,0.031623,Alpelisib,cytosolic,0.000114399166735,0.0954650691963,287434057.0,72h,1.0,15,16
16,0.1,Alpelisib,cytosolic,-0.0808550947429,0.0,199482977.0,72h,0.0,16,17
17,0.31623,Alpelisib,cytosolic,-0.0683183205084,8.83254137435e-239,200192683.5,72h,2.96773390178e-236,17,18
18,1.0,Alpelisib,cytosolic,-0.0280969566958,2.9929039947e-32,209834410.5,72h,1.00561574222e-29,18,19
19,3.1623,Alpelisib,cytosolic,-0.00361539316597,0.111902816038,181917325.5,72h,1.0,19,20
20,10.0,Alpelisib,cytosolic,-0.0192656598812,1.39551952343e-07,58894719.0,72h,4.68894559873e-05,20,21
21,0.01,Dasatinib,cytosolic,0.0200828034013,1.76588115111e-05,3533305.5,24h,0.00593336066772,21,22
22,0.031623,Dasatinib,cytosolic,-0.0862372371213,6.45970415285e-94,2876703.0,24h,2.17046059536e-91,22,23
23,0.1,Dasatinib,cytosolic,0.189092772377,3.71342874402e-98,883457.0,24h,1.24771205799e-95,23,24
24,0.31623,Dasatinib,cytosolic,0.138713488428,8.51202528614e-56,1040191.5,24h,2.86004049614e-53,24,25
25,1.0,Dasatinib,cytosolic,0.211566477315,5.19103552895e-69,367991.0,24h,1.74418793773e-66,25,26
26,3.1623,Dasatinib,cytosolic,0.181627339938,2.9629398006e-58,486901.5,24h,9.95547773001e-56,26,27
27,10.0,Dasatinib,cytosolic,0.0775449424642,8.72510612778e-10,470653.5,24h,2.93163565893e-07,27,28
28,0.01,Dasatinib,cytosolic,0.017625085152,5.37641612569e-08,35488044.5,48h,1.80647581823e-05,28,29
29,0.031623,Dasatinib,cytosolic,-0.0361097023546,3.10830843053e-39,21765415.0,48h,1.04439163266e-36,29,30
30,0.1,Dasatinib,cytosolic,0.124865269388,2.56283123163e-168,8185217.5,48h,8.61111293827e-166,30,31
31,0.31623,Dasatinib,cytosolic,0.0395803600973,8.28180614729e-11,6565602.0,48h,2.78268686549e-08,31,32
32,1.0,Dasatinib,cytosolic,0.0951760980083,5.60648304651e-44,4128707.0,48h,1.88377830363e-41,32,33
33,3.1623,Dasatinib,cytosolic,0.252291394571,6.21000488658e-106,1103364.0,48h,2.08656164189e-103,33,34
34,10.0,Dasatinib,cytosolic,-0.0392579305689,0.0324676110927,689077.0,48h,1.0,34,35
35,0.01,Dasatinib,cytosolic,-0.0331803330386,2.80153171597e-48,195022725.0,72h,9.41314656567e-46,35,36
36,0.031623,Dasatinib,cytosolic,0.130799906904,0.0,163576279.5,72h,0.0,36,37
37,0.1,Dasatinib,cytosolic,0.462089704549,0.0,30446372.0,72h,0.0,37,38
38,0.31623,Dasatinib,cytosolic,0.329264139517,0.0,13547019.0,72h,0.0,38,39
39,1.0,Dasatinib,cytosolic,0.205558967968,6.83038716412e-85,12039480.5,72h,2.29501008714e-82,39,40
40,3.1623,Dasatinib,cytosolic,-0.0803409428619,2.68237593424e-20,10607498.5,72h,9.01278313904e-18,40,41
41,10.0,Dasatinib,cytosolic,-0.0867354885874,2.95717666249e-25,12494953.5,72h,9.93611358597e-23,41,42
42,0.01,Etoposide,cytosolic,0.0148197353711,0.00103992533669,3096830.0,24h,0.349414913127,42,43
43,0.031623,Etoposide,cytosolic,0.0276063459943,2.84293814506e-07,3397802.5,24h,9.5522721674e-05,43,44
44,0.1,Etoposide,cytosolic,0.0565819229647,1.51362301654e-26,2134053.5,24h,5.08577333559e-24,44,45
45,0.31623,Etoposide,cytosolic,-0.00651576227965,0.067294976489,2479438.0,24h,1.0,45,46
46,1.0,Etoposide,cytosolic,0.0997860943418,2.04946736785e-41,1038977.5,24h,6.88621035596e-39,46,47
47,3.1623,Etoposide,cytosolic,0.0575097479242,1.28779048107e-12,1283890.0,24h,4.32697601639e-10,47,48
48,10.0,Etoposide,cytosolic,-0.0468064813801,2.11792516405e-11,953825.5,24h,7.1162285512e-09,48,49
49,0.01,Etoposide,cytosolic,0.0345856320744,2.93678749699e-38,29601894.0,48h,9.86760598988e-36,49,50
50,0.031623,Etoposide,cytosolic,0.0273044880502,6.00713870635e-21,28912391.5,48h,2.01839860533e-18,50,51
51,0.1,Etoposide,cytosolic,0.00174438120974,0.210783430671,21541869.5,48h,1.0,51,52
52,0.31623,Etoposide,cytosolic,0.00792466990246,0.201378706322,16556514.0,48h,1.0,52,53
53,1.0,Etoposide,cytosolic,0.143260629907,1.89802460199e-99,3180413.5,48h,6.3773626627e-97,53,54
54,3.1623,Etoposide,cytosolic,0.059024172633,2.57056643884e-18,3767616.0,48h,8.63710323449e-16,54,55
55,10.0,Etoposide,cytosolic,-0.0123263263788,0.000494844908695,3593254.0,48h,0.166267889321,55,56
56,0.01,Etoposide,cytosolic,-0.0088684632568,6.69687243506e-07,279718472.5,72h,0.000225014913818,56,57
57,0.031623,Etoposide,cytosolic,0.0982299272575,3.77156800498e-298,200361597.0,72h,1.26724684967e-295,57,58
58,0.1,Etoposide,cytosolic,-0.0462297679252,4.72282354878e-92,150418621.5,72h,1.58686871239e-89,58,59
59,0.31623,Etoposide,cytosolic,0.000986394650158,0.153517156397,81061378.0,72h,1.0,59,60
60,1.0,Etoposide,cytosolic,0.0961376985628,2.92417894441e-32,15901759.0,72h,9.8252412532e-30,60,61
61,3.1623,Etoposide,cytosolic,0.0506879582283,8.2858722256e-09,11960960.0,72h,2.7840530678e-06,61,62
62,10.0,Etoposide,cytosolic,-0.0952307685442,1.79473259349e-126,40707234.5,72h,6.03030151413e-124,62,63
63,0.001,Neratinib,cytosolic,0.0355338086914,1.04787863215e-10,3145391.0,24h,3.52087220403e-08,63,64
64,0.0032,Neratinib,cytosolic,0.0299947832407,1.32482723626e-08,3592260.5,24h,4.45141951384e-06,64,65
65,0.01,Neratinib,cytosolic,0.0123129067044,0.107604620165,2402215.5,24h,1.0,65,66
66,0.031623,Neratinib,cytosolic,-0.0127346925357,0.000841754368275,2108867.0,24h,0.28282946774,66,67
67,0.1,Neratinib,cytosolic,-0.0374535607551,2.90101057354e-15,2095331.5,24h,9.7473955271e-13,67,68
68,0.31623,Neratinib,cytosolic,-0.037035948507,3.3380884113e-16,1890854.0,24h,1.1215977062e-13,68,69
69,1.0,Neratinib,cytosolic,-0.0564048904247,8.65134610228e-27,1577779.0,24h,2.90685229037e-24,69,70
70,0.001,Neratinib,cytosolic,0.0461141960652,6.30356265559e-58,26746850.0,48h,2.11799705228e-55,70,71
71,0.0032,Neratinib,cytosolic,-0.0157330607848,7.22294945535e-10,41304307.0,48h,2.426911017e-07,71,72
72,0.01,Neratinib,cytosolic,0.036239774567,5.69974488228e-42,23581460.5,48h,1.91511428045e-39,72,73
73,0.031623,Neratinib,cytosolic,0.0339321586482,4.53696093771e-23,17444529.5,48h,1.52441887507e-20,73,74
74,0.1,Neratinib,cytosolic,-0.0415518738599,1.70767952399e-35,10495869.5,48h,5.73780320061e-33,74,75
75,0.31623,Neratinib,cytosolic,0.0129129157511,0.0332137964349,7708026.0,48h,1.0,75,76
76,1.0,Neratinib,cytosolic,-0.0207083727781,4.3501865941e-08,6330737.5,48h,1.46166269562e-05,76,77
77,0.001,Neratinib,cytosolic,0.0324518261331,1.23934874609e-48,302537276.5,72h,4.16421178687e-46,77,78
78,0.0032,Neratinib,cytosolic,0.00605781041104,0.0151197527703,372645378.0,72h,1.0,78,79
79,0.01,Neratinib,cytosolic,0.0652562148752,1.31908015665e-153,237082083.5,72h,4.43210932633e-151,79,80
80,0.031623,Neratinib,cytosolic,-0.0349776735696,5.74491386998e-38,171083312.0,72h,1.93029106031e-35,80,81
81,0.1,Neratinib,cytosolic,0.0632113955202,1.92055753313e-48,78289379.0,72h,6.45307331133e-46,81,82
82,0.31623,Neratinib,cytosolic,0.0491269511423,7.17413238717e-13,25762556.5,72h,2.41050848209e-10,82,83
83,1.0,Neratinib,cytosolic,0.0318504584481,0.00289211366632,12293240.0,72h,0.971750191885,83,84
84,0.0001,Paclitaxel,cytosolic,0.0625796643725,1.2138993713e-32,2583962.5,24h,4.07870188758e-30,84,85
85,0.00032,Paclitaxel,cytosolic,-0.00123186819471,0.214372850824,3057755.0,24h,1.0,85,86
86,0.001,Paclitaxel,cytosolic,-0.00432138159535,0.129475926892,2724288.5,24h,1.0,86,87
87,0.0031623,Paclitaxel,cytosolic,0.0306334162967,7.69989273795e-07,2128251.0,24h,0.000258716395995,87,88
88,0.01,Paclitaxel,cytosolic,0.162795309268,3.20140306924e-73,759837.0,24h,1.07567143127e-70,88,89
89,0.031623,Paclitaxel,cytosolic,-0.101735056877,1.52547684934e-114,2339133.5,24h,5.12560221377e-112,89,90
90,0.1,Paclitaxel,cytosolic,0.00754049353235,0.212608348927,597350.0,24h,1.0,90,91
91,0.0001,Paclitaxel,cytosolic,0.0205527736179,5.07030892384e-16,27987199.0,48h,1.70362379841e-13,91,92
92,0.00032,Paclitaxel,cytosolic,-0.00442893475171,0.0359024179821,33508151.0,48h,1.0,92,93
93,0.001,Paclitaxel,cytosolic,-0.0016348326712,0.0736248384776,22388579.5,48h,1.0,93,94
94,0.0031623,Paclitaxel,cytosolic,0.0244014487066,4.53392108578e-06,8605180.5,48h,0.00152339748482,94,95
95,0.01,Paclitaxel,cytosolic,0.116782808166,1.9226922682e-44,2620959.5,48h,6.46024602114e-42,95,96
