,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
0,0.01,Alpelisib,cytosolic,-0.0512407690405,4.09844731048e-06,3046763.0,24h,0.00137707829632,0,1
1,0.031623,Alpelisib,cytosolic,0.0196700783314,0.104120925391,3096342.0,24h,1.0,1,2
2,0.1,Alpelisib,cytosolic,-0.0634327411947,6.34642898408e-08,2705250.5,24h,2.13240013865e-05,2,3
3,0.31623,Alpelisib,cytosolic,0.0160366848206,0.0638394810814,2743180.0,24h,1.0,3,4
4,1.0,Alpelisib,cytosolic,0.17425357977,1.0589347677e-26,2038466.5,24h,3.55802081949e-24,4,5
5,3.1623,Alpelisib,cytosolic,0.137195848817,2.132739685e-14,1816374.0,24h,7.1660053416e-12,5,6
6,10.0,Alpelisib,cytosolic,0.0961879481468,1.43657251972e-09,2039992.5,24h,4.82688366627e-07,6,7
7,0.01,Alpelisib,cytosolic,0.0418687769983,2.09160911944e-10,36341493.5,48h,7.02780664131e-08,7,8
8,0.031623,Alpelisib,cytosolic,0.113178830053,2.75927056222e-60,30488251.0,48h,9.27114908907e-58,8,9
9,0.1,Alpelisib,cytosolic,0.0178865847109,0.00510729285251,34504717.0,48h,1.0,9,10
10,0.31623,Alpelisib,cytosolic,0.16434125499,2.05278548908e-106,21663885.0,48h,6.89735924331e-104,10,11
11,1.0,Alpelisib,cytosolic,0.352409428139,6.33046645028e-311,11883692.0,48h,2.12703672729e-308,11,12
12,3.1623,Alpelisib,cytosolic,0.345848254089,9.95146246585e-191,9428668.5,48h,3.34369138852e-188,12,13
13,10.0,Alpelisib,cytosolic,0.390423884942,7.50377745458e-185,4893135.0,48h,2.52126922474e-182,13,14
14,0.01,Alpelisib,cytosolic,0.0752222086938,3.98286937991e-86,327063316.0,72h,1.33824411165e-83,14,15
15,0.031623,Alpelisib,cytosolic,0.0849371135115,1.8770462613e-85,255719100.5,72h,6.30687543797e-83,15,16
16,0.1,Alpelisib,cytosolic,-0.289169949208,0.0,167394647.0,72h,0.0,16,17
17,0.31623,Alpelisib,cytosolic,-0.245129733033,0.0,175942597.0,72h,0.0,17,18
18,1.0,Alpelisib,cytosolic,-0.190840615803,0.0,169057700.5,72h,0.0,18,19
19,3.1623,Alpelisib,cytosolic,-0.189448323549,9.93902719158e-233,140026295.0,72h,3.33951313637e-230,19,20
20,10.0,Alpelisib,cytosolic,0.0364011939459,1.91860033072e-11,57790629.0,72h,6.44649711121e-09,20,21
21,0.01,Dasatinib,cytosolic,0.155422691647,1.9493264004e-32,3038344.5,24h,6.54973670533e-30,21,22
22,0.031623,Dasatinib,cytosolic,-0.27649373758,2.69359518593e-55,3219162.5,24h,9.05047982471e-53,22,23
23,0.1,Dasatinib,cytosolic,0.964186725826,5.38447009873e-297,235227.5,24h,1.80918195317e-294,23,24
24,0.31623,Dasatinib,cytosolic,1.20592997703,2.32397883752e-310,163088.0,24h,7.80856889406e-308,24,25
25,1.0,Dasatinib,cytosolic,1.42434686024,8.71394797705e-181,58429.5,24h,2.92788652029e-178,25,26
26,3.1623,Dasatinib,cytosolic,1.19054013914,6.21279531366e-184,106289.5,24h,2.08749922539e-181,26,27
27,10.0,Dasatinib,cytosolic,1.78839976753,6.61662340284e-146,12214.0,24h,2.22318546335e-143,27,28
28,0.01,Dasatinib,cytosolic,0.319946796103,0.0,21637367.0,48h,0.0,28,29
29,0.031623,Dasatinib,cytosolic,0.462550008848,0.0,11015558.5,48h,0.0,29,30
30,0.1,Dasatinib,cytosolic,1.32083229855,0.0,829428.0,48h,0.0,30,31
31,0.31623,Dasatinib,cytosolic,1.59886640415,0.0,339699.0,48h,0.0,31,32
32,1.0,Dasatinib,cytosolic,1.85965148456,0.0,167769.0,48h,0.0,32,33
33,3.1623,Dasatinib,cytosolic,1.95052159587,1.7157700738e-228,104896.0,48h,5.76498744796e-226,33,34
34,10.0,Dasatinib,cytosolic,1.37007106015,8.62086663698e-55,47871.0,48h,2.89661119003e-52,34,35
35,0.01,Dasatinib,cytosolic,-0.0130870404064,0.0613953544548,214112530.5,72h,1.0,35,36
36,0.031623,Dasatinib,cytosolic,0.322219982154,0.0,126101881.5,72h,0.0,36,37
37,0.1,Dasatinib,cytosolic,0.709940871518,0.0,46634653.5,72h,0.0,37,38
38,0.31623,Dasatinib,cytosolic,1.3893770167,0.0,2849107.5,72h,0.0,38,39
39,1.0,Dasatinib,cytosolic,1.46214859777,4.24893066164e-306,4550799.5,72h,1.42764070231e-303,39,40
40,3.1623,Dasatinib,cytosolic,-1.31200684023,7.17349271291e-76,7422752.0,72h,2.41029355154e-73,40,41
41,10.0,Dasatinib,cytosolic,-1.3386207548,1.20568736489e-280,2911294.5,72h,4.05110954603e-278,41,42
42,0.01,Etoposide,cytosolic,0.0485651044322,0.000196882892366,3069336.5,24h,0.0661526518348,42,43
43,0.031623,Etoposide,cytosolic,-0.00694743270874,0.138844577475,3647276.0,24h,1.0,43,44
44,0.1,Etoposide,cytosolic,0.20388336728,1.01290880433e-46,1939403.5,24h,3.40337358254e-44,44,45
45,0.31623,Etoposide,cytosolic,0.0282666452117,0.0131808390617,2442515.0,24h,1.0,45,46
46,1.0,Etoposide,cytosolic,0.39061203948,1.99274489069e-103,726222.0,24h,6.69562283273e-101,46,47
47,3.1623,Etoposide,cytosolic,0.303027516633,2.09350552073e-62,913908.5,24h,7.03417854964e-60,47,48
48,10.0,Etoposide,cytosolic,0.0912212771408,0.00263842779235,1079104.5,24h,0.886511738231,48,49
49,0.01,Etoposide,cytosolic,0.138188860922,2.29677125575e-84,27347697.0,48h,7.71715141931e-82,49,50
50,0.031623,Etoposide,cytosolic,0.039293043538,1.77550943493e-11,29806926.0,48h,5.96571170136e-09,50,51
51,0.1,Etoposide,cytosolic,0.423057621589,0.0,9914004.0,48h,0.0,51,52
52,0.31623,Etoposide,cytosolic,0.253102461424,1.45221339334e-144,10882525.5,48h,4.87943700163e-142,52,53
53,1.0,Etoposide,cytosolic,0.801495646851,1.34252429771e-204,1941727.0,48h,4.51088164029e-202,53,54
54,3.1623,Etoposide,cytosolic,0.597352088473,3.76507326665e-129,1939876.5,48h,1.26506461759e-126,54,55
55,10.0,Etoposide,cytosolic,0.330208873222,4.96494499991e-45,2447099.0,48h,1.66822151997e-42,55,56
56,0.01,Etoposide,cytosolic,-0.146681876126,2.97681816498e-220,233249690.5,72h,1.00021090343e-217,56,57
57,0.031623,Etoposide,cytosolic,0.207822035271,0.0,185339560.0,72h,0.0,57,58
58,0.1,Etoposide,cytosolic,-0.202709233309,2.36594458847e-245,133234613.5,72h,7.94957381727e-243,58,59
59,0.31623,Etoposide,cytosolic,-0.0789563639797,2.19239531995e-16,74933071.0,72h,7.36644827503e-14,59,60
60,1.0,Etoposide,cytosolic,0.479700486916,8.11452619004e-108,11530222.0,72h,2.72648079985e-105,60,61
61,3.1623,Etoposide,cytosolic,0.420809143234,5.09721450832e-67,7935973.0,72h,1.7126640748e-64,61,62
62,10.0,Etoposide,cytosolic,-1.32044404478,0.0,17217560.5,72h,0.0,62,63
63,0.001,Neratinib,cytosolic,0.0406618844544,0.0146883047091,3403562.5,24h,1.0,63,64
64,0.0032,Neratinib,cytosolic,-0.0317025755007,0.00957395891697,3805606.5,24h,1.0,64,65
65,0.01,Neratinib,cytosolic,0.151169798232,7.14997328917e-24,1964862.0,24h,2.40239102516e-21,65,66
66,0.031623,Neratinib,cytosolic,0.298403321476,5.10133130477e-58,1498254.5,24h,1.7140473184e-55,66,67
67,0.1,Neratinib,cytosolic,0.192940799691,1.91963634131e-25,1967432.0,24h,6.4499781068e-23,67,68
68,0.31623,Neratinib,cytosolic,0.656291614877,3.3061117615e-282,566124.5,24h,1.11085355186e-279,68,69
69,1.0,Neratinib,cytosolic,0.444946236021,3.85644219631e-129,970749.0,24h,1.29576457796e-126,69,70
70,0.001,Neratinib,cytosolic,0.187429607922,8.95671702974e-145,23559137.0,48h,3.00945692199e-142,70,71
71,0.0032,Neratinib,cytosolic,0.00107322955946,0.0715385408614,43142628.5,48h,1.0,71,72
72,0.01,Neratinib,cytosolic,0.304578080666,1.38402375913e-278,16834078.5,48h,4.65031983067e-276,72,73
73,0.031623,Neratinib,cytosolic,0.440321004194,0.0,9687372.5,48h,0.0,73,74
74,0.1,Neratinib,cytosolic,0.617796928162,0.0,4812814.5,48h,0.0,74,75
75,0.31623,Neratinib,cytosolic,1.30788213002,0.0,481568.5,48h,0.0,75,76
76,1.0,Neratinib,cytosolic,0.999188275595,0.0,607738.0,48h,0.0,76,77
77,0.001,Neratinib,cytosolic,0.124910674782,7.82390722124e-207,272377725.0,72h,2.62883282634e-204,77,78
78,0.0032,Neratinib,cytosolic,0.191942680761,0.0,268810698.5,72h,0.0,78,79
79,0.01,Neratinib,cytosolic,0.0900028108237,2.4327820803e-89,247982603.0,72h,8.1741477898e-87,79,80
80,0.031623,Neratinib,cytosolic,0.0596423118281,2.3907429977e-33,172239727.0,72h,8.03289647227e-31,80,81
81,0.1,Neratinib,cytosolic,0.563552299663,0.0,38765902.0,72h,0.0,81,82
82,0.31623,Neratinib,cytosolic,1.29315825743,0.0,1537545.5,72h,0.0,82,83
83,1.0,Neratinib,cytosolic,0.800403375082,6.66137376477e-113,5607224.5,72h,2.23822158496e-110,83,84
84,0.0001,Paclitaxel,cytosolic,0.139583107519,1.28476129118e-33,2572916.5,24h,4.31679793835e-31,84,85
85,0.00032,Paclitaxel,cytosolic,0.0014415127436,0.0824061013934,3023607.0,24h,1.0,85,86
86,0.001,Paclitaxel,cytosolic,0.111690832287,9.82496680072e-16,2359140.5,24h,3.30118884504e-13,86,87
87,0.0031623,Paclitaxel,cytosolic,0.371395690827,5.3014433113e-96,1351698.0,24h,1.7812849526e-93,87,88
88,0.01,Paclitaxel,cytosolic,0.886279434331,9.7678879058e-207,299087.5,24h,3.28201033635e-204,88,89
89,0.031623,Paclitaxel,cytosolic,-0.841149378297,0.0,1297254.0,24h,0.0,89,90
90,0.1,Paclitaxel,cytosolic,0.940083139006,2.09591871761e-103,111453.5,24h,7.04228689118e-101,90,91
91,0.0001,Paclitaxel,cytosolic,0.289495716082,7.55395177666e-304,18546674.5,48h,2.53812779696e-301,91,92
92,0.00032,Paclitaxel,cytosolic,-0.045650951843,6.41409498295e-14,31574322.0,48h,2.15513591427e-11,92,93
93,0.001,Paclitaxel,cytosolic,0.123670120262,2.82899511488e-48,18817430.5,48h,9.50542358599e-46,93,94
94,0.0031623,Paclitaxel,cytosolic,0.856251190091,0.0,2197465.5,48h,0.0,94,95
95,0.01,Paclitaxel,cytosolic,1.27382505315,3.01678399805e-258,390006.5,48h,1.01363942335e-255,95,96
96,0.031623,Paclitaxel,cytosolic,1.14567742369,6.25588417394e-74,260446.5,48h,2.10197708244e-71,96,97
