,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
0,0.01,Alpelisib,cytosolic,-0.12184499226,2.69133696695e-07,3013963.0,24,9.04E-05,0,1
1,0.031623,Alpelisib,cytosolic,-0.13315677241,4.60478680627e-07,2885207.5,24,1.55E-04,1,2
2,0.1,Alpelisib,cytosolic,-0.172721823015,1.95497388463e-14,2577515.5,24,6.57E-12,2,3
3,0.31623,Alpelisib,cytosolic,-0.0502458891908,0.164978855487,2772856.0,24,1,3,4
4,1.0,Alpelisib,cytosolic,0.310966322193,3.85187960512e-41,1897437.0,24,1.29E-38,4,5
5,3.1623,Alpelisib,cytosolic,0.316957279108,2.44992654881e-37,1577261.5,24,8.23E-35,5,6
6,10.0,Alpelisib,cytosolic,-0.0172644950397,0.00198725198315,2187592.5,24,6.68E-01,6,7
7,0.01,Alpelisib,cytosolic,-0.0373507043901,0.00312470965277,37647312.0,48,1,7,8
8,0.031623,Alpelisib,cytosolic,-0.0633475736123,4.09394085853e-08,34417138.0,48,1.38E-05,8,9
9,0.1,Alpelisib,cytosolic,-0.0358967972361,0.0221648991479,34701269.5,48,1,9,10
10,0.31623,Alpelisib,cytosolic,-0.0901925453325,1.27921821813e-06,26982885.0,48,4.30E-04,10,11
11,1.0,Alpelisib,cytosolic,0.0187195752518,1.42233346632e-06,20683567.0,48,4.78E-04,11,12
12,3.1623,Alpelisib,cytosolic,0.167823923286,4.88046361336e-22,13871555.5,48,1.64E-19,12,13
13,10.0,Alpelisib,cytosolic,0.222790409928,9.25734190514e-12,8729301.0,48,3.11E-09,13,14
14,0.01,Alpelisib,cytosolic,0.254864444268,3.09469218159e-161,312261474.0,72,1.04E-158,14,15
15,0.031623,Alpelisib,cytosolic,0.107260717544,1.79555303139e-80,256751411.0,72,6.03E-78,15,16
16,0.1,Alpelisib,cytosolic,-0.134768518373,1.39195155195e-24,246130763.0,72,4.68E-22,16,17
17,0.31623,Alpelisib,cytosolic,0.0118674738386,0.000154198770597,247362218.5,72,5.18E-02,17,18
18,1.0,Alpelisib,cytosolic,-0.0669293935382,0.000184460811384,222224007.0,72,6.20E-02,18,19
19,3.1623,Alpelisib,cytosolic,-0.373024962068,9.90652082457e-192,144088973.5,72,3.33E-189,19,20
20,10.0,Alpelisib,cytosolic,0.217430325303,4.958483904e-47,51986311.0,72,1.67E-44,20,21
21,0.01,Dasatinib,cytosolic,0.29999982672,5.14349547708e-40,2948709.0,24,1.73E-37,0,1
22,0.031623,Dasatinib,cytosolic,-0.414186323983,9.57938641944e-65,3126242.0,24,3.22E-62,1,2
23,0.1,Dasatinib,cytosolic,1.22678400627,1.15725895796e-231,412991.5,24,3.89E-229,2,3
24,0.31623,Dasatinib,cytosolic,1.4613025085,4.3907264669e-242,340303.5,24,1.48E-239,3,4
25,1.0,Dasatinib,cytosolic,1.70988687847,2.49669137845e-158,110260.0,24,8.39E-156,4,5
26,3.1623,Dasatinib,cytosolic,1.55469337733,3.64790348797e-158,169345.0,24,1.23E-155,5,6
27,10.0,Dasatinib,cytosolic,1.8462720474,8.16929021396e-127,53431.0,24,2.74E-124,6,7
28,0.01,Dasatinib,cytosolic,0.401619201671,2.5545210192e-131,28547583.0,48,8.58E-129,7,8
29,0.031623,Dasatinib,cytosolic,0.717613098578,0.0,14332769.5,48,0.00E+00,8,9
30,0.1,Dasatinib,cytosolic,1.06775460929,0.0,5005507.5,48,0.00E+00,9,10
31,0.31623,Dasatinib,cytosolic,1.52245195918,0.0,1551651.0,48,0.00E+00,10,11
32,1.0,Dasatinib,cytosolic,1.87247437548,0.0,691446.5,48,0.00E+00,11,12
33,3.1623,Dasatinib,cytosolic,1.95172189638,1.85693245246e-194,346926.0,48,6.24E-192,12,13
34,10.0,Dasatinib,cytosolic,1.38693559548,4.32743060554e-33,217252.0,48,1.45E-30,13,14
35,0.01,Dasatinib,cytosolic,0.107101049366,9.77779401804e-34,198696272.0,72,3.29E-31,14,15
36,0.031623,Dasatinib,cytosolic,0.362141703898,0.0,167182166.5,72,0.00E+00,15,16
37,0.1,Dasatinib,cytosolic,1.44604563462,0.0,18751629.5,72,0.00E+00,16,17
38,0.31623,Dasatinib,cytosolic,1.43162679353,0.0,8678362.0,72,0.00E+00,17,18
