,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
0,0.01,Alpelisib,cytosolic,-0.282187483152,6.1806971335e-95,2085719.0,24,2.08E-92,0,1
1,0.031623,Alpelisib,cytosolic,0.0193859388198,0.000670172297521,2983596.0,24,2.25E-01,1,2
2,0.1,Alpelisib,cytosolic,-0.0310951394821,0.0375848509692,2901485.0,24,1,2,3
3,0.31623,Alpelisib,cytosolic,0.154294493455,9.94759783602e-19,2352203.5,24,3.34E-16,3,4
4,1.0,Alpelisib,cytosolic,0.26607628338,2.19524662285e-42,1886603.5,24,7.38E-40,4,5
5,3.1623,Alpelisib,cytosolic,0.0102626236641,0.378797979259,2151923.5,24,1,5,6
6,10.0,Alpelisib,cytosolic,0.104037096308,6.47686599345e-07,2092991.5,24,2.18E-04,6,7
7,0.01,Alpelisib,cytosolic,-0.0202819822531,5.16291723667e-06,37024321.5,48,1.73E-03,7,8
8,0.031623,Alpelisib,cytosolic,0.0605506539202,1.04649676458e-18,33203575.0,48,3.52E-16,8,9
9,0.1,Alpelisib,cytosolic,-0.0194502223294,0.000384461472375,34224347.5,48,1.29E-01,9,10
10,0.31623,Alpelisib,cytosolic,0.042576167711,1.38718091592e-06,26988014.0,48,4.66E-04,10,11
11,1.0,Alpelisib,cytosolic,0.112679626183,2.08991202006e-38,18490103.5,48,7.02E-36,11,12
12,3.1623,Alpelisib,cytosolic,0.349830466818,7.71243833602e-181,9603904.0,48,2.59E-178,12,13
13,10.0,Alpelisib,cytosolic,0.152515927674,1.37681034947e-24,8134462.0,48,4.63E-22,13,14
14,0.01,Alpelisib,cytosolic,0.00941470512314,1.00795786752e-12,352272426.0,72,3.39E-10,14,15
15,0.031623,Alpelisib,cytosolic,0.127488527049,3.58506176835e-267,229045918.5,72,1.20E-264,15,16
16,0.1,Alpelisib,cytosolic,-0.0157989652195,6.703214247e-06,255674054.0,72,2.25E-03,16,17
17,0.31623,Alpelisib,cytosolic,0.0576539622031,8.38710267455e-47,230159950.0,72,2.82E-44,17,18
18,1.0,Alpelisib,cytosolic,0.0541826242601,2.03533186494e-45,206313343.5,72,6.84E-43,18,19
19,3.1623,Alpelisib,cytosolic,0.0130927875844,6.79254037833e-06,177727582.0,72,2.28E-03,19,20
20,10.0,Alpelisib,cytosolic,0.539757464177,0.0,27919724.5,72,0.00E+00,20,21
21,0.01,Dasatinib,cytosolic,0.0805605042516,1.93080243543e-07,3472629.5,24,6.49E-05,0,1
22,0.031623,Dasatinib,cytosolic,-0.567044729484,6.07898234028e-178,2325693.5,24,2.04E-175,1,2
23,0.1,Dasatinib,cytosolic,1.16030377671,3.17106258345e-264,321616.5,24,1.07E-261,2,3
24,0.31623,Dasatinib,cytosolic,0.551703354339,2.44157095267e-110,776638.0,24,8.20E-108,3,4
25,1.0,Dasatinib,cytosolic,1.2546397156,3.50463848999e-156,115405.5,24,1.18E-153,4,5
26,3.1623,Dasatinib,cytosolic,0.282718051487,7.71050128985e-21,687049.0,24,2.59E-18,5,6
27,10.0,Dasatinib,cytosolic,0.657601556585,1.67854296815e-61,226339.5,24,5.64E-59,6,7
28,0.01,Dasatinib,cytosolic,-0.0599911865451,1.3311335975e-40,32580880.5,48,4.47E-38,7,8
29,0.031623,Dasatinib,cytosolic,0.243045967196,8.02751243389e-140,18244697.0,48,2.70E-137,8,9
30,0.1,Dasatinib,cytosolic,0.739440884318,0.0,3601469.5,48,0.00E+00,9,10
31,0.31623,Dasatinib,cytosolic,0.687480666522,2.28725194018e-259,2390689.5,48,7.69E-257,10,11
32,1.0,Dasatinib,cytosolic,0.0572158764571,0.052971773142,5745758.5,48,1,11,12
33,3.1623,Dasatinib,cytosolic,0.280104441139,1.46559711899e-29,2118808.5,48,4.92E-27,12,13
34,10.0,Dasatinib,cytosolic,0.64677410317,1.32609624061e-23,309980.0,48,4.46E-21,13,14
35,0.01,Dasatinib,cytosolic,0.171888444407,5.99926361654e-290,163006940.0,72,2.02E-287,14,15
36,0.031623,Dasatinib,cytosolic,0.278639931127,0.0,148984778.5,72,0.00E+00,15,16
37,0.1,Dasatinib,cytosolic,1.37485377511,0.0,10463891.5,72,0.00E+00,16,17
38,0.31623,Dasatinib,cytosolic,1.37002076058,0.0,3810673.5,72,0.00E+00,17,18
39,1.0,Dasatinib,cytosolic,1.79216890158,0.0,4248148.5,72,0.00E+00,18,19
40,3.1623,Dasatinib,cytosolic,-0.252220558438,8.39261227255e-17,10922344.5,72,2.82E-14,19,20
41,10.0,Dasatinib,cytosolic,-0.305940007115,5.23489149569e-120,7621956.5,72,1.76E-117,20,21
42,0.01,Etoposide,cytosolic,-0.330585191751,1.6616656591e-125,1873333.0,24,5.58E-123,0,1
43,0.031623,Etoposide,cytosolic,-0.0561427047966,0.000142047639088,3485219.0,24,4.77E-02,1,2
44,0.1,Etoposide,cytosolic,0.176394509923,3.75625969398e-31,2084169.5,24,1.26E-28,2,3
45,0.31623,Etoposide,cytosolic,0.14511908459,7.18943469628e-17,2134701.0,24,2.42E-14,3,4
46,1.0,Etoposide,cytosolic,0.139955998077,2.67353957352e-05,1399970.0,24,8.98E-03,4,5
47,3.1623,Etoposide,cytosolic,0.265196090332,3.85951012902e-32,1101679.0,24,1.30E-29,5,6
48,10.0,Etoposide,cytosolic,0.257791023845,1.17276247824e-20,866605.5,24,3.94E-18,6,7
49,0.01,Etoposide,cytosolic,0.0253665188824,0.00203438317163,33047202.0,48,6.84E-01,7,8
50,0.031623,Etoposide,cytosolic,0.027844376472,0.000351196483909,30880096.0,48,1.18E-01,8,9
51,0.1,Etoposide,cytosolic,-0.237119707083,4.05899709412e-248,12828925.5,48,1.36E-245,9,10
52,0.31623,Etoposide,cytosolic,0.374007548278,2.73262354191e-241,9144835.5,48,9.18E-239,10,11
53,1.0,Etoposide,cytosolic,0.690632336002,2.24144083995e-180,2191062.0,48,7.53E-178,11,12
54,3.1623,Etoposide,cytosolic,0.473265266382,5.71462092964e-113,2127670.5,48,1.92E-110,12,13
55,10.0,Etoposide,cytosolic,0.583347927423,5.5978714712e-119,1472710.5,48,1.88E-116,13,14
56,0.01,Etoposide,cytosolic,-0.0261343142987,8.07367117852e-11,277015454.0,72,2.71E-08,14,15
57,0.031623,Etoposide,cytosolic,0.494437949804,0.0,123340699.5,72,0.00E+00,15,16
58,0.1,Etoposide,cytosolic,0.258667241754,0.0,109038568.5,72,0.00E+00,16,17
59,0.31623,Etoposide,cytosolic,0.740707581778,0.0,19235713.5,72,0.00E+00,17,18
60,1.0,Etoposide,cytosolic,1.28053654676,0.0,3778938.5,72,0.00E+00,18,19
61,3.1623,Etoposide,cytosolic,1.95225867566,0.0,458949.5,72,0.00E+00,19,20
62,10.0,Etoposide,cytosolic,-0.278092100392,6.62021885765e-162,38411091.5,72,2.22E-159,20,21
63,0.001,Neratinib,cytosolic,0.00130738384917,0.0559989745634,3439985.5,24,1,0,1
64,0.0032,Neratinib,cytosolic,-0.411829423326,1.1370533308e-223,1847209.5,24,3.82E-221,1,2
65,0.01,Neratinib,cytosolic,0.385399731489,9.84971664622e-92,1452389.5,24,3.31E-89,2,3
66,0.031623,Neratinib,cytosolic,0.111366785932,1.03638445783e-10,1956376.5,24,3.48E-08,3,4
67,0.1,Neratinib,cytosolic,0.161344947845,1.12256059758e-20,2023017.0,24,3.77E-18,4,5
68,0.31623,Neratinib,cytosolic,-0.366573038688,3.60923330718e-138,1084783.5,24,1.21E-135,5,6
69,1.0,Neratinib,cytosolic,-0.0671738223396,2.05674306007e-09,1792347.5,24,6.91E-07,6,7
70,0.001,Neratinib,cytosolic,0.11846117218,1.12403185071e-64,26434480.0,48,3.78E-62,7,8
71,0.0032,Neratinib,cytosolic,-0.111951471674,4.40372790299e-103,35100680.5,48,1.48E-100,8,9
72,0.01,Neratinib,cytosolic,-0.136232117868,2.1897404745e-94,21429931.0,48,7.36E-92,9,10
73,0.031623,Neratinib,cytosolic,0.151591364034,1.58575758609e-56,15934339.5,48,5.33E-54,10,11
74,0.1,Neratinib,cytosolic,0.147733736943,1.06577052898e-33,10562921.5,48,3.58E-31,11,12
75,0.31623,Neratinib,cytosolic,0.134298381729,2.25050714429e-23,6467326.0,48,7.56E-21,12,13
76,1.0,Neratinib,cytosolic,0.0478301317975,3.39642402619e-06,6454082.0,48,1.14E-03,13,14
77,0.001,Neratinib,cytosolic,0.116912395795,4.98803644708e-211,271789725.5,72,1.68E-208,14,15
78,0.0032,Neratinib,cytosolic,-0.0986792426986,4.55157710144e-151,323805548.0,72,1.53E-148,15,16
79,0.01,Neratinib,cytosolic,0.267667227223,0.0,186699760.0,72,0.00E+00,16,17
80,0.031623,Neratinib,cytosolic,0.0121787175041,0.000301390192111,183835365.0,72,1.01E-01,17,18
81,0.1,Neratinib,cytosolic,0.292162923902,0.0,56648327.0,72,0.00E+00,18,19
82,0.31623,Neratinib,cytosolic,0.448842504557,2.06042658568e-229,12985692.5,72,6.92E-227,19,20
83,1.0,Neratinib,cytosolic,0.310991697768,2.17860860285e-47,8356713.0,72,7.32E-45,20,21
84,0.0001,Paclitaxel,cytosolic,0.304399202309,1.57730660946e-94,2066642.5,24,5.30E-92,0,1
85,0.00032,Paclitaxel,cytosolic,0.00668017386111,0.469346488208,3098570.0,24,1,1,2
86,0.001,Paclitaxel,cytosolic,0.168525882536,2.22712303107e-17,2334667.0,24,7.48E-15,2,3
87,0.0031623,Paclitaxel,cytosolic,0.355844065112,2.46816238959e-61,1559816.0,24,8.29E-59,3,4
88,0.01,Paclitaxel,cytosolic,0.515627398649,8.55858249865e-66,795306.5,24,2.88E-63,4,5
89,0.031623,Paclitaxel,cytosolic,-0.836391259128,0.0,888738.0,24,0.00E+00,5,6
90,0.1,Paclitaxel,cytosolic,-0.0624056148101,0.000159047808044,531762.5,24,5.34E-02,6,7
91,0.0001,Paclitaxel,cytosolic,-0.118560032048,1.84901284277e-81,24414957.5,48,6.21E-79,7,8
92,0.00032,Paclitaxel,cytosolic,0.00311557457802,0.434663560416,34072286.5,48,1,8,9
93,0.001,Paclitaxel,cytosolic,0.120689146993,1.26913117159e-35,19403363.0,48,4.26E-33,9,10
94,0.0031623,Paclitaxel,cytosolic,0.597755843629,2.71742659234e-242,3789549.5,48,9.13E-240,10,11
95,0.01,Paclitaxel,cytosolic,0.846382333257,1.5610232003e-173,1074327.0,48,5.25E-171,11,12
96,0.031623,Paclitaxel,cytosolic,0.900451128432,3.74244329823e-44,529898.0,48,1.26E-41,12,13
97,0.1,Paclitaxel,cytosolic,0.689970483617,4.85557864659e-26,307617.0,48,1.63E-23,13,14
98,0.0001,Paclitaxel,cytosolic,-0.00883314695609,0.0108241041807,312284950.5,72,1,14,15
99,0.00032,Paclitaxel,cytosolic,-0.0380487933313,2.95872293917e-25,335853566.0,72,9.94E-23,15,16
100,0.001,Paclitaxel,cytosolic,0.209996644278,0.0,106012623.0,72,0.00E+00,16,17
101,0.0031623,Paclitaxel,cytosolic,1.82609425239,4.48200679757e-212,1741680.0,72,1.51E-209,17,18
102,0.01,Paclitaxel,cytosolic,-0.0863502054857,4.52112837601e-05,13316438.0,72,1.52E-02,18,19
103,0.031623,Paclitaxel,cytosolic,-0.30493721228,2.47760368886e-122,12705267.5,72,8.32E-120,19,20
104,0.1,Paclitaxel,cytosolic,-0.301016296779,3.69864987623e-180,9201380.0,72,1.24E-177,20,21
105,0.01,Palbociclib,cytosolic,0.0593777648529,0.000107458266751,2796317.0,24,3.61E-02,0,1
106,0.031623,Palbociclib,cytosolic,0.0198034843077,0.0247129236704,3376884.5,24,1,1,2
107,0.1,Palbociclib,cytosolic,0.0609931529229,0.000165587771391,2358131.5,24,5.56E-02,2,3
108,0.31623,Palbociclib,cytosolic,0.147453575326,5.59423078225e-19,2279970.0,24,1.88E-16,3,4
109,1.0,Palbociclib,cytosolic,0.02055418225,0.176928560588,1788665.0,24,1,4,5
110,3.1623,Palbociclib,cytosolic,0.285848467114,1.85231059583e-55,1501397.5,24,6.22E-53,5,6
111,10.0,Palbociclib,cytosolic,0.103700679752,1.57468537293e-12,2275362.5,24,5.29E-10,6,7
112,0.01,Palbociclib,cytosolic,0.0129496140342,0.0558412110596,36903427.5,48,1,7,8
113,0.031623,Palbociclib,cytosolic,0.104549775727,3.15798345245e-61,29315996.5,48,1.06E-58,8,9
114,0.1,Palbociclib,cytosolic,0.159282428986,6.00134202393e-99,22108340.0,48,2.02E-96,9,10
115,0.31623,Palbociclib,cytosolic,-0.0131452153862,9.90826288086e-05,28587527.0,48,3.33E-02,10,11
116,1.0,Palbociclib,cytosolic,0.365020119524,4.9015568871e-212,8880201.5,48,1.65E-209,11,12
117,3.1623,Palbociclib,cytosolic,0.305258910257,1.60586858365e-129,6997785.0,48,5.40E-127,12,13
118,10.0,Palbociclib,cytosolic,0.316673987871,1.44911847119e-143,6453653.5,48,4.87E-141,13,14
119,0.01,Palbociclib,cytosolic,0.0160564822945,0.000123621444744,265326724.0,72,4.15E-02,14,15
120,0.031623,Palbociclib,cytosolic,-0.0383328474416,2.23923174839e-19,348563594.0,72,7.52E-17,15,16
121,0.1,Palbociclib,cytosolic,0.151076381606,0.0,180634672.5,72,0.00E+00,16,17
122,0.31623,Palbociclib,cytosolic,0.143605316141,5.24454227702e-232,160025075.5,72,1.76E-229,17,18
123,1.0,Palbociclib,cytosolic,0.424681214521,0.0,70440172.5,72,0.00E+00,18,19
124,3.1623,Palbociclib,cytosolic,0.472703274602,0.0,42458666.5,72,0.00E+00,19,20
125,10.0,Palbociclib,cytosolic,0.750237471626,0.0,14033327.5,72,0.00E+00,20,21
126,0.0003,Trametinib,cytosolic,-0.096935921102,1.15042831618e-11,2716304.5,24,3.87E-09,0,1
127,0.001,Trametinib,cytosolic,-0.0703860946949,1.76735109636e-08,2788028.0,24,5.94E-06,1,2
128,0.0031623,Trametinib,cytosolic,0.316791694687,5.01012043254e-73,1997082.0,24,1.68E-70,2,3
129,0.01,Trametinib,cytosolic,0.541399955867,9.2117710138e-153,1236680.0,24,3.10E-150,3,4
130,0.031623,Trametinib,cytosolic,0.0463805902508,0.0360369471831,2586171.5,24,1,4,5
131,0.1,Trametinib,cytosolic,0.139843957561,1.93860186513e-13,1941376.5,24,6.51E-11,5,6
132,0.31623,Trametinib,cytosolic,0.0591210532829,0.000691959318103,2620780.0,24,2.32E-01,6,7
133,0.0003,Trametinib,cytosolic,-0.163003925445,1.20178936018e-156,24341289.0,48,4.04E-154,7,8
134,0.001,Trametinib,cytosolic,-0.205345515304,4.79206451314e-205,16709844.5,48,1.61E-202,8,9
135,0.0031623,Trametinib,cytosolic,0.144882197105,1.40931037234e-32,14342763.5,48,4.74E-30,9,10
136,0.01,Trametinib,cytosolic,0.529334539835,5.96697592642e-221,4142825.0,48,2.00E-218,10,11
137,0.031623,Trametinib,cytosolic,0.153752187373,9.22199674265e-28,6401253.5,48,3.10E-25,11,12
138,0.1,Trametinib,cytosolic,-0.000961131330885,0.143087450153,9419635.0,48,1,12,13
139,0.31623,Trametinib,cytosolic,-0.044957089043,2.02011803506e-06,7128246.5,48,6.79E-04,13,14
140,0.0003,Trametinib,cytosolic,0.267853599337,0.0,190093313.0,72,0.00E+00,14,15
141,0.001,Trametinib,cytosolic,0.00150839964781,0.0944443318183,220849804.5,72,1,15,16
