,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
0,0.01,Alpelisib,cytosolic,-0.130652714001,9.16422454063e-08,3001881.0,24,3.08E-05,0,1
1,0.031623,Alpelisib,cytosolic,-0.0641994381438,0.0845791045917,3089602.0,24,1,1,2
2,0.1,Alpelisib,cytosolic,-0.100795837541,0.000194078231507,2802433.5,24,6.52E-02,2,3
3,0.31623,Alpelisib,cytosolic,-0.00649162005651,0.26046671152,2790814.0,24,1,3,4
4,1.0,Alpelisib,cytosolic,0.297662159866,3.62296259484e-40,1906032.0,24,1.22E-37,4,5
5,3.1623,Alpelisib,cytosolic,0.313777579191,2.9261267392e-32,1621212.5,24,9.83E-30,5,6
6,10.0,Alpelisib,cytosolic,0.0893250169715,0.0766790155754,2257684.0,24,1,6,7
7,0.01,Alpelisib,cytosolic,0.00655637225387,0.317443167398,38487293.5,48,1,7,8
8,0.031623,Alpelisib,cytosolic,-0.0145050391513,0.000195500734464,35067690.0,48,6.57E-02,8,9
9,0.1,Alpelisib,cytosolic,-0.013447527149,0.357204730478,35281217.0,48,1,9,10
10,0.31623,Alpelisib,cytosolic,-0.00719419613211,0.379273216286,28344252.5,48,1,10,11
11,1.0,Alpelisib,cytosolic,0.0748266948043,3.88710149848e-10,20292097.0,48,1.31E-07,11,12
12,3.1623,Alpelisib,cytosolic,0.196776329383,1.39546726162e-21,13895973.0,48,4.69E-19,12,13
13,10.0,Alpelisib,cytosolic,0.230017844747,4.11864062466e-15,8548890.5,48,1.38E-12,13,14
14,0.01,Alpelisib,cytosolic,0.246799832767,2.83474991361e-167,311243446.0,72,9.52E-165,14,15
15,0.031623,Alpelisib,cytosolic,0.132667982359,7.61554100011e-98,253276869.5,72,2.56E-95,15,16
16,0.1,Alpelisib,cytosolic,-0.231748943774,3.04200948752e-86,230568274.0,72,1.02E-83,16,17
17,0.31623,Alpelisib,cytosolic,-0.0684003342077,3.61081914279e-05,246782852.0,72,1.21E-02,17,18
18,1.0,Alpelisib,cytosolic,-0.0824593213805,0.000889179647221,222883202.5,72,2.99E-01,18,19
19,3.1623,Alpelisib,cytosolic,-0.332307762275,4.9523548943e-144,149417364.0,72,1.66E-141,19,20
20,10.0,Alpelisib,cytosolic,0.324271462107,9.3921084311e-98,47043685.5,72,3.16E-95,20,21
21,0.01,Dasatinib,cytosolic,0.301970403842,1.63400209668e-39,2954356.0,24,5.49E-37,0,1
22,0.031623,Dasatinib,cytosolic,-0.338225476122,2.93611877647e-56,3209340.5,24,9.87E-54,1,2
23,0.1,Dasatinib,cytosolic,1.290779138,3.95142716264e-246,371645.5,24,1.33E-243,2,3
24,0.31623,Dasatinib,cytosolic,1.47924078327,1.85053091818e-246,328245.0,24,6.22E-244,3,4
25,1.0,Dasatinib,cytosolic,1.73321919058,5.19204950765e-160,106254.0,24,1.74E-157,4,5
26,3.1623,Dasatinib,cytosolic,1.61256897607,3.57268399454e-167,146747.0,24,1.20E-164,5,6
27,10.0,Dasatinib,cytosolic,1.91256276608,3.20774852513e-129,48071.0,24,1.08E-126,6,7
28,0.01,Dasatinib,cytosolic,0.466336499617,3.72352949679e-183,26914135.0,48,1.25E-180,7,8
