,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
50,0.031623,Etoposide,cytosolic,0.0223276840292,6.49329179475e-22,28834958.0,48,2.18E-19,8,9
51,0.1,Etoposide,cytosolic,-0.00115807466148,0.23965063678,21567431.0,48,1,9,10
52,0.31623,Etoposide,cytosolic,0.0273088985834,1.74113724103e-16,14877902.0,48,5.85E-14,10,11
53,1.0,Etoposide,cytosolic,0.123556294938,2.15531247302e-89,3328929.5,48,7.24E-87,11,12
54,3.1623,Etoposide,cytosolic,0.0434234721429,3.42015301996e-10,4060118.5,48,1.15E-07,12,13
55,10.0,Etoposide,cytosolic,-0.00330271755984,0.126370254491,3822699.5,48,1,13,14
56,0.01,Etoposide,cytosolic,-0.00348431580502,0.00197999526097,283100906.5,72,6.65E-01,14,15
57,0.031623,Etoposide,cytosolic,0.0937435629983,0.0,183918337.0,72,0.00E+00,15,16
58,0.1,Etoposide,cytosolic,-0.011536727916,6.74315892099e-12,168172750.5,72,2.27E-09,16,17
59,0.31623,Etoposide,cytosolic,0.0315382001588,2.03173763574e-25,73013861.0,72,6.83E-23,17,18
60,1.0,Etoposide,cytosolic,0.132311916471,2.38732529991e-85,12588356.0,72,8.02E-83,18,19
61,3.1623,Etoposide,cytosolic,0.0835175615947,3.17940118453e-30,9978441.5,72,1.07E-27,19,20
62,10.0,Etoposide,cytosolic,-0.00429766028943,0.239906164104,57367097.0,72,1,20,21
63,0.001,Neratinib,cytosolic,0.0209695478596,1.9596367541e-09,3174238.5,24,6.58E-07,0,1
64,0.0032,Neratinib,cytosolic,0.00840788638862,0.00850258636668,3802694.5,24,1,1,2
65,0.01,Neratinib,cytosolic,0.0120767475288,0.00216984716903,2321749.0,24,7.29E-01,2,3
66,0.031623,Neratinib,cytosolic,-0.00586518024326,0.0521211898923,2180796.0,24,1,3,4
67,0.1,Neratinib,cytosolic,-0.0280095780973,2.73905631127e-09,2194449.5,24,9.20E-07,4,5
68,0.31623,Neratinib,cytosolic,-0.0344510400648,1.10252379069e-14,1911735.0,24,3.70E-12,5,6
69,1.0,Neratinib,cytosolic,-0.0499417686668,9.4639798545e-19,1662651.0,24,3.18E-16,6,7
70,0.001,Neratinib,cytosolic,0.03040614953,1.54716827579e-35,27947907.0,48,5.20E-33,7,8
71,0.0032,Neratinib,cytosolic,-0.0100559924628,1.95392122104e-08,41526967.5,48,6.57E-06,8,9
72,0.01,Neratinib,cytosolic,0.00886099085522,0.000406326193387,26684829.5,48,1.37E-01,9,10
73,0.031623,Neratinib,cytosolic,0.0296859990015,4.19585998878e-19,17688877.0,48,1.41E-16,10,11
74,0.1,Neratinib,cytosolic,-0.0157707554431,4.13776698566e-07,11981146.0,48,1.39E-04,11,12
75,0.31623,Neratinib,cytosolic,0.000884083469255,0.213451314019,7868340.5,48,1,12,13
76,1.0,Neratinib,cytosolic,-0.0199760158217,2.5362794275e-06,6445150.5,48,8.52E-04,13,14
77,0.001,Neratinib,cytosolic,0.0313443551624,1.64644831203e-92,291722585.5,72,5.53E-90,14,15
78,0.0032,Neratinib,cytosolic,0.0155040040692,4.3444179942e-23,357049927.5,72,1.46E-20,15,16
79,0.01,Neratinib,cytosolic,0.0630315865975,9.34015051565e-260,223332836.5,72,3.14E-257,16,17
80,0.031623,Neratinib,cytosolic,-0.00117796215097,0.448021115361,188313064.0,72,1,17,18
81,0.1,Neratinib,cytosolic,0.0413281662544,7.67320197247e-39,79749919.0,72,2.58E-36,18,19
82,0.31623,Neratinib,cytosolic,0.0117418535395,0.018803414844,28294837.0,72,1,19,20
83,1.0,Neratinib,cytosolic,-0.0271680692073,2.22860202161e-06,11675310.5,72,7.49E-04,20,21
84,0.0001,Paclitaxel,cytosolic,0.0360361440193,3.01064228414e-19,2758202.5,24,1.01E-16,0,1
85,0.00032,Paclitaxel,cytosolic,-0.0097623103591,0.00845352378471,2966497.0,24,1,1,2
86,0.001,Paclitaxel,cytosolic,-0.0157564522018,0.0226033068434,2677465.0,24,1,2,3
87,0.0031623,Paclitaxel,cytosolic,0.0411773748954,2.92652396904e-18,1941821.5,24,9.83E-16,3,4
88,0.01,Paclitaxel,cytosolic,0.0971989979977,4.79433350732e-40,937879.0,24,1.61E-37,4,5
89,0.031623,Paclitaxel,cytosolic,-0.0594370300089,1.27356000344e-56,2785582.5,24,4.28E-54,5,6
90,0.1,Paclitaxel,cytosolic,-0.0392507899577,2.62901118619e-05,521378.0,24,8.83E-03,6,7
91,0.0001,Paclitaxel,cytosolic,0.00570224177168,0.0234938061207,29938530.5,48,1,7,8
92,0.00032,Paclitaxel,cytosolic,-0.000660933035705,0.0841286239515,33653864.0,48,1,8,9
93,0.001,Paclitaxel,cytosolic,-0.00297907531697,0.355642775366,22682708.5,48,1,9,10
94,0.0031623,Paclitaxel,cytosolic,0.0493411141408,4.9761695003e-25,7630010.0,48,1.67E-22,10,11
95,0.01,Paclitaxel,cytosolic,0.107012082186,4.24140852007e-53,2472292.0,48,1.43E-50,11,12
96,0.031623,Paclitaxel,cytosolic,0.023413295949,0.0140980677412,1268944.0,48,1,12,13
97,0.1,Paclitaxel,cytosolic,0.00259607493738,0.450632860306,803251.0,48,1,13,14
98,0.0001,Paclitaxel,cytosolic,0.00590148636225,6.46878646964e-05,309480214.0,72,2.17E-02,14,15
99,0.00032,Paclitaxel,cytosolic,0.00871316380324,1.32022981252e-08,345200976.5,72,4.44E-06,15,16
100,0.001,Paclitaxel,cytosolic,0.0397944474082,2.59676628038e-66,136388206.5,72,8.73E-64,16,17
101,0.0031623,Paclitaxel,cytosolic,0.110546670758,2.79910500864e-36,7585589.5,72,9.40E-34,17,18
102,0.01,Paclitaxel,cytosolic,0.00507851806369,0.254100011224,14476305.0,72,1,18,19
103,0.031623,Paclitaxel,cytosolic,-0.00872473850249,0.0191723114579,22341246.5,72,1,19,20
104,0.1,Paclitaxel,cytosolic,-0.0268862236493,2.39562693458e-08,19218065.5,72,8.05E-06,20,21
105,0.01,Palbociclib,cytosolic,-0.0124353659603,0.0229861219946,2891864.5,24,1,0,1
106,0.031623,Palbociclib,cytosolic,0.0160993277568,8.57556169037e-07,3203786.5,24,2.88E-04,1,2
107,0.1,Palbociclib,cytosolic,0.044863574385,6.51393295584e-21,2067757.5,24,2.19E-18,2,3
108,0.31623,Palbociclib,cytosolic,0.0385304281989,1.12087535883e-18,2284125.0,24,3.77E-16,3,4
109,1.0,Palbociclib,cytosolic,-0.0111080827778,0.0359575951324,1751959.0,24,1,4,5
110,3.1623,Palbociclib,cytosolic,0.0528496288922,2.78830921732e-21,1796294.0,24,9.37E-19,5,6
111,10.0,Palbociclib,cytosolic,0.0350238470364,3.98842286385e-15,2233997.0,24,1.34E-12,6,7
112,0.01,Palbociclib,cytosolic,-0.00312843963819,0.130380651652,37073471.0,48,1,7,8
113,0.031623,Palbociclib,cytosolic,0.0233253037873,1.01394954244e-26,31360619.0,48,3.41E-24,8,9
114,0.1,Palbociclib,cytosolic,0.0150496524921,2.65832673691e-10,26735107.5,48,8.93E-08,9,10
115,0.31623,Palbociclib,cytosolic,0.00454873718479,0.0878423249847,29340490.0,48,1,10,11
116,1.0,Palbociclib,cytosolic,0.0194091113383,9.46105736343e-08,14614746.5,48,3.18E-05,11,12
117,3.1623,Palbociclib,cytosolic,0.0770077280088,8.89810666907e-77,8059845.0,48,2.99E-74,12,13
118,10.0,Palbociclib,cytosolic,0.0910877604393,1.89817736586e-100,7232736.0,48,6.38E-98,13,14
119,0.01,Palbociclib,cytosolic,-0.0207374322913,1.25960566158e-45,247822192.0,72,4.23E-43,14,15
120,0.031623,Palbociclib,cytosolic,0.0359457096314,3.22604684616e-109,322057016.5,72,1.08E-106,15,16
121,0.1,Palbociclib,cytosolic,0.0366528702128,1.86053435823e-78,210482227.5,72,6.25E-76,16,17
122,0.31623,Palbociclib,cytosolic,0.0254544269674,1.05948307285e-36,188456811.5,72,3.56E-34,17,18
123,1.0,Palbociclib,cytosolic,0.0940062542399,2.94586225594e-256,105349307.5,72,9.90E-254,18,19
124,3.1623,Palbociclib,cytosolic,0.114685111433,1.75227460815e-285,67162569.5,72,5.89E-283,19,20
125,10.0,Palbociclib,cytosolic,0.0455646691297,9.58079089717e-43,50637414.0,72,3.22E-40,20,21
126,0.0003,Trametinib,cytosolic,-0.0247796847958,1.17053319577e-06,2828399.0,24,3.93E-04,0,1
127,0.001,Trametinib,cytosolic,0.0226953002001,1.42563847212e-05,2863874.5,24,4.79E-03,1,2
128,0.0031623,Trametinib,cytosolic,0.0129209651177,0.0030525008873,2854974.5,24,1,2,3
129,0.01,Trametinib,cytosolic,-0.0224614146165,5.19036726724e-06,2359994.5,24,1.74E-03,3,4
