,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
49,0.01,Etoposide,nuclear,0.0104537525049,0.477680531838,34017029.0,48h,1.0,49,50
50,0.031623,Etoposide,nuclear,-0.0770874407773,1.08592165844e-82,25622536.5,48h,3.64869677236e-80,50,51
51,0.1,Etoposide,nuclear,-0.0682722507538,7.50270642766e-57,17548258.5,48h,2.52090935969e-54,51,52
52,0.31623,Etoposide,nuclear,-0.262497884011,0.0,7342971.5,48h,0.0,52,53
53,1.0,Etoposide,nuclear,-0.376777562617,2.49210699455e-193,2055752.0,48h,8.37347950168e-191,53,54
54,3.1623,Etoposide,nuclear,-0.395093467625,4.80938565847e-198,1249908.0,48h,1.61595358124e-195,54,55
55,10.0,Etoposide,nuclear,-0.335640756056,4.64186215131e-124,1419464.5,48h,1.55966568284e-121,55,56
56,0.01,Etoposide,nuclear,0.023604157409,3.34307927808e-19,272708994.5,72h,1.12327463744e-16,56,57
57,0.031623,Etoposide,nuclear,-0.0664908059399,1.59179102628e-107,224686475.0,72h,5.34841784831e-105,57,58
58,0.1,Etoposide,nuclear,-0.063451876072,1.35792090676e-82,151858521.0,72h,4.56261424672e-80,58,59
59,0.31623,Etoposide,nuclear,-0.178595962949,4.81088629573e-303,49868356.0,72h,1.61645779537e-300,59,60
60,1.0,Etoposide,nuclear,-0.196706835745,7.63109889439e-85,12613664.0,72h,2.56404922852e-82,60,61
61,3.1623,Etoposide,nuclear,-0.0485945808,7.74961045677e-09,11956973.0,72h,2.60386911348e-06,61,62
62,10.0,Etoposide,nuclear,-6.55631177659,0.0,10279058.5,72h,0.0,62,63
63,0.001,Neratinib,nuclear,0.148507257608,8.73650270676e-87,2319609.5,24h,2.93546490947e-84,63,64
64,0.0032,Neratinib,nuclear,-0.0831786467852,1.90872669872e-21,3335598.0,24h,6.41332170769e-19,64,65
65,0.01,Neratinib,nuclear,0.20922446778,6.12292037347e-98,1417903.5,24h,2.05730124549e-95,65,66
66,0.031623,Neratinib,nuclear,0.0854675121252,2.13378055475e-20,1822365.0,24h,7.16950266395e-18,66,67
67,0.1,Neratinib,nuclear,-0.271950911661,5.61134235517e-178,1061504.5,24h,1.88541103134e-175,67,68
68,0.31623,Neratinib,nuclear,-0.0152875377129,0.0484937427302,2196597.5,24h,1.0,68,69
69,1.0,Neratinib,nuclear,-0.0522924571683,3.16234891945e-10,1778741.0,24h,1.06254923694e-07,69,70
70,0.001,Neratinib,nuclear,0.0476810878557,3.82018753582e-27,28499494.5,48h,1.28358301203e-24,70,71
71,0.0032,Neratinib,nuclear,-0.0102288095063,0.00148742018063,42538982.0,48h,0.499773180692,71,72
72,0.01,Neratinib,nuclear,0.00309432141595,5.65063094074e-05,26528557.5,48h,0.0189861199609,72,73
73,0.031623,Neratinib,nuclear,0.0263844298161,0.000171281591754,19021413.0,48h,0.0575506148295,73,74
74,0.1,Neratinib,nuclear,0.151012417021,1.86669121875e-87,9018511.5,48h,6.27208249501e-85,74,75
75,0.31623,Neratinib,nuclear,0.156755015302,1.42805753125e-71,5241744.5,48h,4.79827330501e-69,75,76
76,1.0,Neratinib,nuclear,0.204290782114,1.09968202814e-89,4203233.5,48h,3.69493161455e-87,76,77
77,0.001,Neratinib,nuclear,-0.0144154468294,0.00675836071388,325334861.0,72h,1.0,77,78
78,0.0032,Neratinib,nuclear,0.0511450862172,2.50064265081e-155,323048316.0,72h,8.40215930673e-153,78,79
79,0.01,Neratinib,nuclear,0.0371507721874,8.0122614667e-70,252059101.0,72h,2.69211985281e-67,79,80
80,0.031623,Neratinib,nuclear,-0.000828306740078,0.00529354220289,185021819.5,72h,1.0,80,81
81,0.1,Neratinib,nuclear,0.202579636568,0.0,55890962.5,72h,0.0,81,82
82,0.31623,Neratinib,nuclear,0.384958626939,0.0,7749325.0,72h,0.0,82,83
83,1.0,Neratinib,nuclear,0.344292193795,2.28475160412e-67,7380429.5,72h,7.67676538985e-65,83,84
84,0.0001,Paclitaxel,nuclear,0.272760509769,4.08478055262e-222,1404761.0,24h,1.37248626568e-219,84,85
85,0.00032,Paclitaxel,nuclear,-0.0985620025548,1.31326949932e-29,2460889.5,24h,4.4125855177e-27,85,86
86,0.001,Paclitaxel,nuclear,-0.126041742592,5.29386173699e-37,2106723.5,24h,1.77873754363e-34,86,87
87,0.0031623,Paclitaxel,nuclear,0.0376475933536,6.68624158752e-05,2176276.5,24h,0.0224657717341,87,88
88,0.01,Paclitaxel,nuclear,0.265525486107,8.34771495524e-81,725474.0,24h,2.80483222496e-78,88,89
89,0.031623,Paclitaxel,nuclear,-5.72611634766,0.0,917273.0,24h,0.0,89,90
90,0.1,Paclitaxel,nuclear,0.252876475504,1.50784690193e-28,358094.0,24h,5.06636559048e-26,90,91
91,0.0001,Paclitaxel,nuclear,0.0481402946009,4.01211851151e-23,27402644.5,48h,1.34807181987e-20,91,92
92,0.00032,Paclitaxel,nuclear,-0.0508697869895,1.47198274522e-44,29316594.0,48h,4.94586202395e-42,92,93
93,0.001,Paclitaxel,nuclear,-0.143931194407,5.8279583236e-195,14671666.5,48h,1.95819399673e-192,93,94
94,0.0031623,Paclitaxel,nuclear,-0.0960190605456,1.32766502771e-48,6904360.5,48h,4.46095449311e-46,94,95
95,0.01,Paclitaxel,nuclear,0.12875056974,1.40379892411e-13,3347275.0,48h,4.71676438501e-11,95,96
96,0.031623,Paclitaxel,nuclear,0.206158521615,5.12879269125e-13,957205.5,48h,1.72327434426e-10,96,97
97,0.1,Paclitaxel,nuclear,0.405151674936,1.31018046805e-21,356013.0,48h,4.40220637266e-19,97,98
98,0.0001,Paclitaxel,nuclear,0.0381558806327,1.63760434704e-64,285500355.5,72h,5.50235060607e-62,98,99
99,0.00032,Paclitaxel,nuclear,0.060025497504,5.80118033614e-202,296554960.5,72h,1.94919659294e-199,99,100
100,0.001,Paclitaxel,nuclear,0.0228663067635,8.77323455592e-20,146371003.0,72h,2.94780681079e-17,100,101
101,0.0031623,Paclitaxel,nuclear,0.136923801842,1.00873524062e-14,9122118.5,72h,3.38935040848e-12,101,102
102,0.01,Paclitaxel,nuclear,-5.89976320601,1.78666602234e-37,10170367.5,72h,6.00319783507e-35,102,103
103,0.031623,Paclitaxel,nuclear,-6.57230105475,0.0,4907120.0,72h,0.0,103,104
104,0.1,Paclitaxel,nuclear,-6.57489164195,0.0,1217124.0,72h,0.0,104,105
105,0.01,Palbociclib,nuclear,-0.0714371718992,1.15978466139e-15,2559732.0,24h,3.89687646228e-13,105,106
106,0.031623,Palbociclib,nuclear,0.143140146202,2.96333407741e-65,2452654.5,24h,9.95680250008e-63,106,107
107,0.1,Palbociclib,nuclear,-0.135467389305,1.30389089112e-42,1848222.0,24h,4.38107339417e-40,107,108
108,0.31623,Palbociclib,nuclear,-0.311112458099,8.1292037043e-218,1075075.5,24h,2.73141244464e-215,108,109
109,1.0,Palbociclib,nuclear,-0.445031417602,1.49057405997e-252,400536.0,24h,5.00832884151e-250,109,110
110,3.1623,Palbociclib,nuclear,-0.165988822981,4.03799761974e-69,1412175.5,24h,1.35676720023e-66,110,111
111,10.0,Palbociclib,nuclear,-0.312331917144,1.09978311062e-255,865578.5,24h,3.69527125167e-253,111,112
112,0.01,Palbociclib,nuclear,-0.0557715230424,9.4928836956e-62,31449482.5,48h,3.18960892172e-59,112,113
113,0.031623,Palbociclib,nuclear,0.0788433723254,6.55830447411e-85,28255778.0,48h,2.2035903033e-82,113,114
114,0.1,Palbociclib,nuclear,0.0126348105172,0.130904009391,28317906.0,48h,1.0,114,115
115,0.31623,Palbociclib,nuclear,-0.0338114294104,4.19706354376e-21,26795687.5,48h,1.4102133507e-18,115,116
116,1.0,Palbociclib,nuclear,-0.0706230227052,1.99019669394e-42,12752993.0,48h,6.68706089163e-40,116,117
117,3.1623,Palbociclib,nuclear,-0.283751266138,0.0,4150352.5,48h,0.0,117,118
118,10.0,Palbociclib,nuclear,-0.330500081674,0.0,3119476.5,48h,0.0,118,119
119,0.01,Palbociclib,nuclear,0.0597924877304,1.77778484393e-137,229754215.5,72h,5.97335707562e-135,119,120
120,0.031623,Palbociclib,nuclear,0.0187022809684,1.43726067632e-27,344777719.5,72h,4.82919587245e-25,120,121
121,0.1,Palbociclib,nuclear,0.0222474694208,2.6269943525e-38,219547855.5,72h,8.82670102441e-36,121,122
122,0.31623,Palbociclib,nuclear,-0.0507970320975,5.80675094524e-45,186426410.0,72h,1.9510683176e-42,122,123
123,1.0,Palbociclib,nuclear,-0.015478883217,0.000250288526003,141417308.0,72h,0.084096944737,123,124
124,3.1623,Palbociclib,nuclear,-0.202861274699,0.0,61068528.0,72h,0.0,124,125
125,10.0,Palbociclib,nuclear,-0.107938221497,5.41097592406e-102,44924666.5,72h,1.81808791048e-99,125,126
126,0.0003,Trametinib,nuclear,0.0137741395243,0.000121759904079,2888470.5,24h,0.0409113277705,126,127
127,0.001,Trametinib,nuclear,0.0497781625801,1.65018031789e-13,2686972.0,24h,5.5446058681e-11,127,128
128,0.0031623,Trametinib,nuclear,-0.00697691015127,0.401981183021,2994857.5,24h,1.0,128,129
129,0.01,Trametinib,nuclear,-0.0824186726309,6.55960584556e-21,2108667.0,24h,2.20402756411e-18,129,130
130,0.031623,Trametinib,nuclear,-0.291380841496,7.20395235008e-239,952300.5,24h,2.42052798963e-236,130,131
131,0.1,Trametinib,nuclear,-0.283736331677,5.47143881905e-189,887911.0,24h,1.8384034432e-186,131,132
132,0.31623,Trametinib,nuclear,-0.167542289218,7.27061966533e-85,1746637.0,24h,2.44292820755e-82,132,133
133,0.0003,Trametinib,nuclear,-0.111680792131,5.08606831865e-206,22990389.0,48h,1.70891895507e-203,133,134
134,0.001,Trametinib,nuclear,-0.078030571173,2.55548142547e-87,19845381.5,48h,8.58641758957e-85,134,135
135,0.0031623,Trametinib,nuclear,0.138850524097,1.18832244667e-92,12358718.5,48h,3.99276342082e-90,135,136
136,0.01,Trametinib,nuclear,0.15410813959,1.92055892556e-51,6953767.0,48h,6.45307798988e-49,136,137
137,0.031623,Trametinib,nuclear,0.0598934985745,1.88666346172e-06,7367067.0,48h,0.000633918923137,137,138
138,0.1,Trametinib,nuclear,0.0686260716057,2.35319684632e-07,8745688.0,48h,7.90674140365e-05,138,139
139,0.31623,Trametinib,nuclear,0.0360603345664,0.129075563793,7658251.0,48h,1.0,139,140
140,0.0003,Trametinib,nuclear,-0.0582818163577,9.97869702034e-113,242315492.0,72h,3.35284219883e-110,140,141
141,0.001,Trametinib,nuclear,0.0162797061914,7.69488924209e-08,214979802.0,72h,2.58548278534e-05,141,142
142,0.0031623,Trametinib,nuclear,0.300886601969,0.0,30907857.0,72h,0.0,142,143
143,0.01,Trametinib,nuclear,0.369763190654,0.0,16571310.0,72h,0.0,143,144
144,0.031623,Trametinib,nuclear,-6.49686360601,0.0,19523190.0,72h,0.0,144,145
145,0.1,Trametinib,nuclear,0.395849451926,2.40112094473e-290,8366026.0,72h,8.06776637429e-288,145,146
146,0.31623,Trametinib,nuclear,0.317155990987,7.1331703878e-235,15018418.0,72h,2.3967452503e-232,146,147
147,0.01,Vorinostat,nuclear,-0.106850223364,2.09644481035e-27,2314415.5,24h,7.04405456278e-25,147,148
