,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
0,0.01,Alpelisib,cytosolic,-0.00695097779152,0.0131061442766,3179641.0,24h,1.0,0,1
1,0.031623,Alpelisib,cytosolic,0.00938986902238,0.00761483786543,3028741.5,24h,1.0,1,2
2,0.1,Alpelisib,cytosolic,-0.0141121287933,0.0137011983195,2877609.0,24h,1.0,2,3
3,0.31623,Alpelisib,cytosolic,0.00894112803007,0.0349954649327,2727580.5,24h,1.0,3,4
4,1.0,Alpelisib,cytosolic,0.0145908581793,0.0573829598759,2502805.0,24h,1.0,4,5
5,3.1623,Alpelisib,cytosolic,-0.0458920388078,8.6471244969e-15,1810970.0,24h,2.90543383096e-12,5,6
6,10.0,Alpelisib,cytosolic,-0.044203688655,5.85120517081e-16,1940152.0,24h,1.96600493739e-13,6,7
7,0.01,Alpelisib,cytosolic,-0.00319308618287,0.0635627742184,38096706.0,48h,1.0,7,8
8,0.031623,Alpelisib,cytosolic,0.0154947805324,1.03281424029e-11,33937915.0,48h,3.47025584739e-09,8,9
9,0.1,Alpelisib,cytosolic,0.002350856012,0.0579974919874,34856091.0,48h,1.0,9,10
10,0.31623,Alpelisib,cytosolic,0.00952087948773,3.86604153792e-06,27054404.5,48h,0.00129898995674,10,11
11,1.0,Alpelisib,cytosolic,0.0231882287312,2.99370692438e-12,20097267.0,48h,1.00588552659e-09,11,12
12,3.1623,Alpelisib,cytosolic,0.0352486737196,3.10163808352e-23,13808761.0,48h,1.04215039606e-20,12,13
13,10.0,Alpelisib,cytosolic,0.0182337392301,0.000615223805326,9330136.0,48h,0.206715198589,13,14
14,0.01,Alpelisib,cytosolic,0.00186183544904,0.121487019598,364007931.5,72h,1.0,14,15
15,0.031623,Alpelisib,cytosolic,-0.0207594105778,2.68444698497e-18,274680942.0,72h,9.01974186948e-16,15,16
16,0.1,Alpelisib,cytosolic,-0.0120868855852,3.80010227424e-10,252719781.5,72h,1.27683436415e-07,16,17
17,0.31623,Alpelisib,cytosolic,-0.0115470419806,7.56897814812e-10,243451684.5,72h,2.54317665777e-07,17,18
