,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
0,0.01,Alpelisib,cytosolic,-0.0491523910977,0.12211674129,3242523.0,24h,1.0,0,1
1,0.031623,Alpelisib,cytosolic,0.257442691337,1.28033759087e-35,2451656.5,24h,4.30193430531e-33,1,2
2,0.1,Alpelisib,cytosolic,-0.26237719826,5.90323088375e-31,2356536.5,24h,1.98348557694e-28,2,3
3,0.31623,Alpelisib,cytosolic,0.137124671431,9.73945005389e-13,2445142.0,24h,3.27245521811e-10,3,4
4,1.0,Alpelisib,cytosolic,0.407424045052,1.35735896436e-60,1743763.0,24h,4.56072612026e-58,4,5
5,3.1623,Alpelisib,cytosolic,-0.158776220349,6.25146724448e-09,1902527.0,24h,2.10049299414e-06,5,6
6,10.0,Alpelisib,cytosolic,-0.432024847815,8.24012215345e-90,1358510.5,24h,2.76868104356e-87,6,7
7,0.01,Alpelisib,cytosolic,-0.141773622593,7.61248025087e-29,34543847.0,48h,2.55779336429e-26,7,8
8,0.031623,Alpelisib,cytosolic,0.338173749675,1.08113049406e-182,26025247.0,48h,3.63259846003e-180,8,9
9,0.1,Alpelisib,cytosolic,-0.340018530817,7.61282738159e-173,25538075.0,48h,2.55791000021e-170,9,10
10,0.31623,Alpelisib,cytosolic,0.260270956258,1.59036634179e-91,22166712.0,48h,5.34363090842e-89,10,11
11,1.0,Alpelisib,cytosolic,0.316140837309,1.08683017638e-102,16202002.0,48h,3.65174939263e-100,11,12
12,3.1623,Alpelisib,cytosolic,-0.0145489849866,0.380375604257,15946964.0,48h,1.0,12,13
13,10.0,Alpelisib,cytosolic,-0.577692856915,2.26864155531e-205,4619809.5,48h,7.62263562583e-203,13,14
14,0.01,Alpelisib,cytosolic,0.345048970885,0.0,277463254.5,72h,0.0,14,15
15,0.031623,Alpelisib,cytosolic,0.532628966387,0.0,179175199.0,72h,0.0,15,16
16,0.1,Alpelisib,cytosolic,-0.63420958869,0.0,145712583.0,72h,0.0,16,17
17,0.31623,Alpelisib,cytosolic,-0.413989391275,0.0,179273120.5,72h,0.0,17,18
18,1.0,Alpelisib,cytosolic,0.077745169412,1.29070077125e-25,211900413.5,72h,4.33675459139e-23,18,19
19,3.1623,Alpelisib,cytosolic,-0.250061194521,1.26770250584e-127,151453540.5,72h,4.25948041964e-125,19,20
20,10.0,Alpelisib,cytosolic,-0.307897304616,1.49652636777e-71,49368410.5,72h,5.02832859571e-69,20,21
21,0.01,Dasatinib,cytosolic,0.295159444433,1.1787217362e-40,2941564.5,24h,3.96050503363e-38,21,22
22,0.031623,Dasatinib,cytosolic,-0.867349944791,0.0,1318634.0,24h,0.0,22,23
23,0.1,Dasatinib,cytosolic,1.06464245925,1.92211411828e-118,796840.5,24h,6.45830343742e-116,23,24
24,0.31623,Dasatinib,cytosolic,0.520596405367,1.96543992306e-41,1130529.5,24h,6.60387814148e-39,24,25
25,1.0,Dasatinib,cytosolic,0.728091260472,1.77081293924e-37,500905.5,24h,5.94993147584e-35,25,26
26,3.1623,Dasatinib,cytosolic,0.522151254636,1.587666698e-29,629825.5,24h,5.33456010528e-27,26,27
27,10.0,Dasatinib,cytosolic,-0.170375728675,0.000500860918239,534260.5,24h,0.168289268528,27,28
28,0.01,Dasatinib,cytosolic,0.251662096944,4.85309254975e-74,30803698.5,48h,1.63063909672e-71,28,29
29,0.031623,Dasatinib,cytosolic,-0.608634728556,0.0,10389113.0,48h,0.0,29,30
30,0.1,Dasatinib,cytosolic,0.453843990764,3.32628460997e-104,9424318.0,48h,1.11763162895e-101,30,31
31,0.31623,Dasatinib,cytosolic,-0.727853299165,1.04914507433e-251,2467726.5,48h,3.52512744975e-249,31,32
32,1.0,Dasatinib,cytosolic,0.243847223245,2.06870266775e-15,4922331.5,48h,6.95084096363e-13,32,33
33,3.1623,Dasatinib,cytosolic,-0.0217535202014,0.127730075427,3085645.5,48h,1.0,33,34
34,10.0,Dasatinib,cytosolic,-1.04676240651,7.33985507471e-57,33715.5,48h,2.4661913051e-54,34,35
35,0.01,Dasatinib,cytosolic,-0.349852387524,3.95073325009e-276,164305410.0,72h,1.32744637203e-273,35,36
36,0.031623,Dasatinib,cytosolic,0.495156893692,0.0,151910045.0,72h,0.0,36,37
37,0.1,Dasatinib,cytosolic,1.51988356724,0.0,22672976.5,72h,0.0,37,38
38,0.31623,Dasatinib,cytosolic,0.422403057371,4.50776317209e-54,26635724.0,72h,1.51460842582e-51,38,39
39,1.0,Dasatinib,cytosolic,-0.428271542655,1.79708457688e-38,14790214.5,72h,6.03820417832e-36,39,40
40,3.1623,Dasatinib,cytosolic,-1.51445361618,0.0,632971.0,72h,0.0,40,41
41,10.0,Dasatinib,cytosolic,-1.74187929932,0.0,780471.5,72h,0.0,41,42
42,0.01,Etoposide,cytosolic,0.102899246971,1.69193817664e-07,2977435.0,24h,5.68491227352e-05,42,43
43,0.031623,Etoposide,cytosolic,0.177742584418,1.84607522502e-25,3056318.0,24h,6.20281275608e-23,43,44
