,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
0,0.01,Alpelisib,cytosolic,-0.104719815521,4.17067892891e-07,3019008.5,24h,0.000140134812012,0,1
1,0.031623,Alpelisib,cytosolic,-0.103939224035,8.29545367011e-05,2951269.0,24h,0.0278727243316,1,2
2,0.1,Alpelisib,cytosolic,-0.121602525384,1.68664308858e-07,2715439.5,24h,5.66712077762e-05,2,3
3,0.31623,Alpelisib,cytosolic,-0.0412060532484,0.276843960759,2793498.0,24h,1.0,3,4
4,1.0,Alpelisib,cytosolic,0.323493778978,1.9078107492e-37,1930655.5,24h,6.41024411731e-35,4,5
5,3.1623,Alpelisib,cytosolic,0.273332205513,7.839317159e-22,1724765.0,24h,2.63401056542e-19,5,6
6,10.0,Alpelisib,cytosolic,0.0261954812205,0.0838959932569,2260021.5,24h,1.0,6,7
7,0.01,Alpelisib,cytosolic,-0.0166916385131,0.254267044594,38418051.0,48h,1.0,7,8
8,0.031623,Alpelisib,cytosolic,-0.026381793861,0.00443328678465,35400306.5,48h,1.0,8,9
9,0.1,Alpelisib,cytosolic,-0.0212176827874,0.318776294144,35244135.0,48h,1.0,9,10
10,0.31623,Alpelisib,cytosolic,-0.0649498997735,0.0161687911728,27776661.5,48h,1.0,10,11
11,1.0,Alpelisib,cytosolic,0.0365267175792,1.41978918704e-08,20451705.0,48h,4.77049166847e-06,11,12
12,3.1623,Alpelisib,cytosolic,0.185409795718,6.51819611094e-22,13878253.5,48h,2.19011389328e-19,12,13
13,10.0,Alpelisib,cytosolic,0.240956181143,2.80854755667e-13,8644458.5,48h,9.43671979041e-11,13,14
14,0.01,Alpelisib,cytosolic,0.279285124662,1.35901330794e-210,304427560.0,72h,4.56628471468e-208,14,15
15,0.031623,Alpelisib,cytosolic,0.0816518705845,1.10463991654e-30,269796625.0,72h,3.71159011958e-28,15,16
16,0.1,Alpelisib,cytosolic,-0.143678353638,1.77914012853e-26,245447211.5,72h,5.97791083186e-24,16,17
17,0.31623,Alpelisib,cytosolic,-0.00421401244478,0.00597117358877,249119811.5,72h,1.0,17,18
18,1.0,Alpelisib,cytosolic,-0.0728582573627,0.000109531874153,222020730.0,72h,0.0368027097155,18,19
19,3.1623,Alpelisib,cytosolic,-0.314351410153,1.56792961142e-131,150957109.0,72h,5.26824349437e-129,19,20
20,10.0,Alpelisib,cytosolic,0.278733549735,5.74483033401e-66,49917866.0,72h,1.93026299223e-63,20,21
21,0.01,Dasatinib,cytosolic,0.282681267107,2.39252519156e-27,3104890.0,24h,8.03888464365e-25,21,22
22,0.031623,Dasatinib,cytosolic,-0.400499239426,4.73198135386e-64,3132816.0,24h,1.5899457349e-61,22,23
23,0.1,Dasatinib,cytosolic,1.24129668041,3.72683786473e-218,452790.0,24h,1.25221752255e-215,23,24
24,0.31623,Dasatinib,cytosolic,1.40153916292,7.30721763572e-226,385998.5,24h,2.4552251256e-223,24,25
25,1.0,Dasatinib,cytosolic,1.66536668598,3.7738720194e-150,130055.0,24h,1.26802099852e-147,25,26
26,3.1623,Dasatinib,cytosolic,1.52615696894,7.0760310112e-151,188106.5,24h,2.37754641976e-148,26,27
27,10.0,Dasatinib,cytosolic,1.92507692475,4.3855649565e-128,50595.0,24h,1.47354982539e-125,27,28
28,0.01,Dasatinib,cytosolic,0.457101693059,3.06966087137e-159,27633946.0,48h,1.03140605278e-156,28,29
29,0.031623,Dasatinib,cytosolic,0.741639077922,0.0,14520911.0,48h,0.0,29,30
30,0.1,Dasatinib,cytosolic,1.07423722814,0.0,5187363.0,48h,0.0,30,31
31,0.31623,Dasatinib,cytosolic,1.58147453347,0.0,1543188.5,48h,0.0,31,32
32,1.0,Dasatinib,cytosolic,1.88631260462,0.0,734649.0,48h,0.0,32,33
33,3.1623,Dasatinib,cytosolic,2.01266934992,1.24335151643e-195,338235.0,48h,4.17766109521e-193,33,34
34,10.0,Dasatinib,cytosolic,1.39328008009,4.19190737478e-32,226173.0,48h,1.40848087793e-29,34,35
35,0.01,Dasatinib,cytosolic,0.174555192119,4.14365058867e-74,189709141.0,72h,1.39226659779e-71,35,36
36,0.031623,Dasatinib,cytosolic,0.326142569127,9.25767949275e-272,174543141.0,72h,3.11058030956e-269,36,37
37,0.1,Dasatinib,cytosolic,1.40956517881,0.0,19466784.5,72h,0.0,37,38
38,0.31623,Dasatinib,cytosolic,1.47215071189,0.0,8171166.5,72h,0.0,38,39
39,1.0,Dasatinib,cytosolic,1.83581951034,3.38580892423e-242,6294330.5,72h,1.13763179854e-239,39,40
40,3.1623,Dasatinib,cytosolic,-3.93006016357,2.21518626625e-83,7107434.0,72h,7.44302585461e-81,40,41
41,10.0,Dasatinib,cytosolic,-3.95781310114,1.53762418318e-297,2508381.0,72h,5.16641725548e-295,41,42
42,0.01,Etoposide,cytosolic,0.0204789416538,0.00578945358057,3129532.5,24h,1.0,42,43
43,0.031623,Etoposide,cytosolic,-0.192738441206,7.10260973009e-20,3139853.5,24h,2.38647686931e-17,43,44
44,0.1,Etoposide,cytosolic,0.157005292479,2.07722721602e-18,2235087.0,24h,6.97948344583e-16,44,45
45,0.31623,Etoposide,cytosolic,-0.100679300367,0.000591704163047,2390437.0,24h,0.198812598784,45,46
46,1.0,Etoposide,cytosolic,0.0347143333501,0.00213339842693,1445423.5,24h,0.716821871449,46,47
47,3.1623,Etoposide,cytosolic,-0.0575158035223,0.21433885733,1522351.5,24h,1.0,47,48
48,10.0,Etoposide,cytosolic,-0.198449575791,1.31195237698e-08,987754.0,24h,4.40815998665e-06,48,49
49,0.01,Etoposide,cytosolic,0.00447097536314,0.00226618618861,33058999.0,48h,0.761438559372,49,50
50,0.031623,Etoposide,cytosolic,-0.0444330417696,0.206287511755,31732933.0,48h,1.0,50,51
51,0.1,Etoposide,cytosolic,-0.0371612383552,0.096919343349,21410290.5,48h,1.0,51,52
52,0.31623,Etoposide,cytosolic,-0.201607520761,2.16387504226e-13,15086721.0,48h,7.27062014199e-11,52,53
53,1.0,Etoposide,cytosolic,0.206652275404,6.77074472275e-19,4811937.0,48h,2.27497022684e-16,53,54
54,3.1623,Etoposide,cytosolic,0.0468250800764,0.000372964597615,4390022.0,48h,0.125316104799,54,55
55,10.0,Etoposide,cytosolic,-0.14037844283,0.0015274442758,3628612.5,48h,0.513221276668,55,56
56,0.01,Etoposide,cytosolic,0.00332740072116,0.000783903734396,282614978.0,72h,0.263391654757,56,57
